transaction_id,account_id,transaction_date,transaction_type,amount,balance_after,description,merchant_name,merchant_category,channel,status,reference_number
TXN-708626,ACC-601883,2023-06-15 21:25:47,transfer,7153.28,68995.13,External Transfer,,,mobile,completed,REF-613329156077
TXN-708627,ACC-604831,2024-10-02 04:47:06,transfer,4787.71,37412.04,Internal Transfer,,,online,completed,REF-941759328852
TXN-708628,ACC-604685,2024-10-19 05:35:01,withdrawal,2105.0,93072.67,ATM Withdrawal,,,mobile,pending,REF-551764182080
TXN-708629,ACC-600423,2023-06-16 10:46:57,transfer,7917.79,27848.33,External Transfer,,,branch,completed,REF-632738869154
TXN-708630,ACC-600146,2025-06-07 17:28:50,deposit,17319.18,73807.08,Direct Deposit,,,atm,completed,REF-325017084133
TXN-708631,ACC-600096,2023-04-05 05:14:02,withdrawal,7388.32,20167.39,Cash Withdrawal,,,mobile,completed,REF-537783927569
TXN-708632,ACC-601867,2025-09-21 04:40:25,payment,7173.17,53159.89,Payment to Publix,Publix,Groceries,online,completed,REF-884878602381
TXN-708633,ACC-601459,2024-08-02 13:42:54,transfer,8542.4,32887.71,External Transfer,,,mobile,completed,REF-307144589275
TXN-708634,ACC-601719,2024-08-22 01:43:34,deposit,21154.94,65763.1,Direct Deposit,,,mobile,completed,REF-497137752675
TXN-708635,ACC-603411,2023-02-15 15:36:51,withdrawal,429.56,70852.72,Cash Withdrawal,,,mobile,completed,REF-164252081752
TXN-708636,ACC-602071,2024-12-29 11:05:34,withdrawal,1511.66,18482.06,Wire Transfer Out,,,online,completed,REF-594090027748
TXN-708637,ACC-603647,2025-01-30 12:47:18,payment,7349.2,21445.32,Payment to Pearson,Pearson,Education,mobile,completed,REF-653159506991
TXN-708638,ACC-601463,2024-01-05 11:55:09,transfer,9183.39,75992.01,Zelle Transfer,,,online,failed,REF-161127113947
TXN-708639,ACC-600645,2025-01-08 02:45:05,payment,7368.45,40852.41,Payment to Liberty Mutual,Liberty Mutual,Insurance,branch,reversed,REF-665193893580
TXN-708640,ACC-600148,2023-11-21 04:01:01,withdrawal,4622.68,38846.53,ATM Withdrawal,,,online,completed,REF-604110543976
TXN-708641,ACC-602624,2023-05-03 20:21:37,payment,9437.76,54119.03,Payment to TJ Maxx,TJ Maxx,Clothing,atm,completed,REF-235910857959
TXN-708642,ACC-602577,2023-11-02 18:28:15,payment,9787.4,21538.19,Payment to UnitedHealth,UnitedHealth,Healthcare,online,completed,REF-340654640058
TXN-708643,ACC-603553,2025-10-20 18:41:14,payment,5845.97,51927.21,Payment to Scholastic,Scholastic,Education,atm,completed,REF-699217213374
TXN-708644,ACC-603735,2024-03-05 14:32:11,payment,9040.39,99640.45,Payment to Bed Bath Beyond,Bed Bath Beyond,Home Improvement,mobile,completed,REF-865622228326
TXN-708645,ACC-600255,2024-06-20 14:20:36,payment,7643.61,46711.4,Payment to Student Loan Payment,Student Loan Payment,Education,atm,completed,REF-465197962367
TXN-708646,ACC-601122,2024-10-20 17:27:24,deposit,21644.59,61157.73,Cash Deposit,,,online,completed,REF-363613890779
TXN-708647,ACC-604522,2025-03-28 17:21:27,withdrawal,5847.24,39740.87,Wire Transfer Out,,,online,failed,REF-971201880159
TXN-708648,ACC-602080,2024-10-21 13:38:44,payment,5826.75,85127.47,Payment to Grammarly,Grammarly,Subscription Services,branch,completed,REF-473114853528
TXN-708649,ACC-601135,2024-12-13 15:22:59,payment,9634.71,16381.81,Payment to Target.com,Target.com,Online Shopping,online,completed,REF-087802605217
TXN-708650,ACC-600315,2023-05-28 06:16:29,payment,7914.3,39375.05,Payment to Jiffy Lube,Jiffy Lube,Automotive,branch,completed,REF-241021146194
TXN-708651,ACC-604181,2023-02-20 02:56:31,withdrawal,2271.04,81540.5,Wire Transfer Out,,,online,completed,REF-913199800797
TXN-708652,ACC-603130,2023-07-15 17:40:41,withdrawal,4208.76,38359.1,Cash Withdrawal,,,atm,completed,REF-295197798166
TXN-708653,ACC-604148,2023-06-07 02:51:18,deposit,14355.77,1769.77,Wire Transfer In,,,online,completed,REF-397289985997
TXN-708654,ACC-600328,2024-05-19 09:31:28,fee,21.01,23457.94,ATM Fee,,,branch,completed,REF-620774085490
TXN-708655,ACC-602228,2023-07-18 17:43:32,payment,1298.74,93453.71,Payment to Macys,Macys,Clothing,online,completed,REF-677163307098
TXN-708656,ACC-604086,2023-09-20 21:46:10,payment,5847.05,87390.29,Payment to Aldi,Aldi,Groceries,online,completed,REF-539309809478
TXN-708657,ACC-603696,2023-07-13 11:57:44,transfer,4025.47,19381.44,External Transfer,,,mobile,completed,REF-715209713206
TXN-708658,ACC-601325,2024-10-18 01:54:08,transfer,7655.33,3146.1,Internal Transfer,,,online,completed,REF-814269080567
TXN-708659,ACC-601622,2025-04-25 06:50:35,payment,4040.01,41863.96,Payment to Coursera,Coursera,Education,online,completed,REF-616980259654
TXN-708660,ACC-601464,2023-09-17 02:33:40,deposit,24375.86,18398.82,Check Deposit,,,mobile,completed,REF-453159421271
TXN-708661,ACC-601362,2024-06-08 19:32:49,withdrawal,1450.17,37386.01,Cash Withdrawal,,,online,completed,REF-294193194465
TXN-708662,ACC-603980,2024-09-16 22:48:34,deposit,17809.27,38175.4,Wire Transfer In,,,mobile,completed,REF-674151985880
TXN-708663,ACC-601329,2025-10-23 09:22:35,deposit,6653.72,79361.8,Direct Deposit,,,mobile,completed,REF-834192595249
TXN-708664,ACC-600516,2023-02-22 12:53:52,payment,8309.3,61101.11,Payment to Etsy,Etsy,Online Shopping,online,pending,REF-899184551799
TXN-708665,ACC-603960,2024-10-11 03:11:55,deposit,18863.19,2649.19,Wire Transfer In,,,online,completed,REF-992480352687
TXN-708666,ACC-603852,2024-06-18 00:46:38,deposit,13263.38,5306.53,Wire Transfer In,,,online,completed,REF-641628407664
TXN-708667,ACC-602219,2023-04-22 07:45:39,deposit,1682.78,38305.65,Wire Transfer In,,,online,completed,REF-576156891702
TXN-708668,ACC-602280,2024-01-04 20:26:23,deposit,10463.3,67245.78,Cash Deposit,,,online,completed,REF-978213273491
TXN-708669,ACC-601244,2025-06-08 23:34:10,transfer,6307.7,78123.26,External Transfer,,,online,completed,REF-384528918715
TXN-708670,ACC-601468,2025-11-20 08:12:49,payment,5797.83,25878.09,Payment to Goodyear,Goodyear,Automotive,online,pending,REF-510903526767
TXN-708671,ACC-601783,2023-06-21 12:49:00,fee,2.22,82630.46,ATM Fee,,,branch,completed,REF-561570741468
TXN-708672,ACC-601377,2025-05-27 06:55:13,transfer,1897.93,22594.33,Internal Transfer,,,branch,completed,REF-569464831956
TXN-708673,ACC-601768,2025-05-06 21:02:42,transfer,9536.25,55389.88,ACH Transfer,,,mobile,completed,REF-572858530885
TXN-708674,ACC-603512,2025-08-25 05:51:43,deposit,3872.46,76716.17,Direct Deposit,,,branch,completed,REF-631274560960
TXN-708675,ACC-600897,2023-03-04 19:41:18,payment,7733.69,98674.8,Payment to Shell,Shell,Gas Stations,online,completed,REF-169251764978
TXN-708676,ACC-603279,2025-03-06 12:20:05,fee,35.34,68001.77,Foreign Transaction Fee,,,branch,pending,REF-778795508950
TXN-708677,ACC-604397,2024-10-07 15:08:48,deposit,22799.11,5467.68,Check Deposit,,,branch,completed,REF-185543241471
TXN-708678,ACC-603749,2025-11-17 04:40:07,fee,13.02,60354.49,Foreign Transaction Fee,,,mobile,completed,REF-213946451633
TXN-708679,ACC-604006,2025-05-18 13:08:25,withdrawal,4334.89,82425.44,ATM Withdrawal,,,mobile,completed,REF-678184336337
TXN-708680,ACC-604413,2023-06-18 05:31:50,withdrawal,7881.55,38501.48,Wire Transfer Out,,,mobile,completed,REF-581594829670
TXN-708681,ACC-604111,2023-06-29 23:14:03,payment,2124.5,17499.93,Payment to Progressive,Progressive,Insurance,branch,completed,REF-237629603900
TXN-708682,ACC-600144,2023-12-16 22:23:33,fee,5.14,63718.02,Foreign Transaction Fee,,,atm,reversed,REF-678136439735
TXN-708683,ACC-600410,2025-08-24 17:55:44,payment,8540.24,66434.46,Payment to Whole Foods,Whole Foods,Groceries,mobile,completed,REF-320922205526
TXN-708684,ACC-601341,2024-11-30 20:53:51,withdrawal,4388.45,12415.79,Wire Transfer Out,,,mobile,completed,REF-654125026228
TXN-708685,ACC-600048,2023-04-13 18:24:51,withdrawal,8683.08,9692.71,Wire Transfer Out,,,online,completed,REF-875693903780
TXN-708686,ACC-600477,2025-01-05 09:01:04,deposit,371.8,73521.16,Wire Transfer In,,,online,completed,REF-349516463339
TXN-708687,ACC-601053,2023-06-26 13:53:06,transfer,4120.35,21534.88,ACH Transfer,,,online,completed,REF-385842138756
TXN-708688,ACC-600503,2024-01-21 23:09:50,payment,2376.17,58092.97,Payment to National Grid,National Grid,Utilities,mobile,completed,REF-323830286551
TXN-708689,ACC-601553,2023-07-07 00:11:12,transfer,291.95,68569.64,External Transfer,,,mobile,completed,REF-052575191442
TXN-708690,ACC-603996,2025-12-29 02:19:57,fee,41.85,73478.25,Overdraft Fee,,,online,completed,REF-820342475950
TXN-708691,ACC-600226,2024-09-17 21:11:48,withdrawal,2507.94,45651.22,Wire Transfer Out,,,branch,completed,REF-868342549959
TXN-708692,ACC-601773,2025-08-15 16:33:33,payment,6243.64,79346.98,Payment to Subway,Subway,Restaurants,online,completed,REF-156789481119
TXN-708693,ACC-601489,2025-08-18 06:21:44,deposit,13364.35,64286.46,Mobile Deposit,,,branch,completed,REF-844889923582
TXN-708694,ACC-600641,2025-02-27 10:40:30,fee,34.43,80544.84,Wire Transfer Fee,,,atm,completed,REF-867105435657
TXN-708695,ACC-600674,2023-03-31 10:18:10,withdrawal,1724.32,9007.56,ATM Withdrawal,,,mobile,pending,REF-969282299079
TXN-708696,ACC-601388,2025-12-12 05:54:04,deposit,24685.68,19531.76,Direct Deposit,,,atm,completed,REF-299990002677
TXN-708697,ACC-604881,2024-02-02 02:50:58,payment,1261.14,28523.08,Payment to Delta Airlines,Delta Airlines,Travel,online,completed,REF-655931188141
TXN-708698,ACC-602744,2025-12-05 08:20:53,transfer,9175.77,15574.52,ACH Transfer,,,online,completed,REF-493425713791
TXN-708699,ACC-602192,2023-08-23 03:19:44,deposit,6771.88,94669.14,Cash Deposit,,,online,completed,REF-403363082866
TXN-708700,ACC-602406,2025-06-01 10:28:54,payment,1056.4,24364.5,Payment to Publix,Publix,Groceries,mobile,completed,REF-570530367450
TXN-708701,ACC-604011,2025-06-11 14:35:15,deposit,20184.05,49045.3,Direct Deposit,,,mobile,completed,REF-090515444338
TXN-708702,ACC-602369,2025-02-19 12:46:07,fee,22.26,65554.4,Monthly Maintenance Fee,,,mobile,completed,REF-322786676073
TXN-708703,ACC-602651,2025-12-22 12:16:46,payment,2559.53,58555.85,Payment to Chevron,Chevron,Gas Stations,online,failed,REF-108287203336
TXN-708704,ACC-602636,2024-07-14 12:58:48,payment,8204.15,34332.58,Payment to Farmers,Farmers,Insurance,atm,reversed,REF-847818055943
TXN-708705,ACC-604939,2025-02-11 02:58:25,deposit,3679.93,41771.26,Wire Transfer In,,,mobile,completed,REF-728314995036
TXN-708706,ACC-604660,2023-12-23 20:12:55,deposit,23935.04,31042.95,Direct Deposit,,,online,completed,REF-530199521208
TXN-708707,ACC-600036,2024-05-30 08:03:50,transfer,3063.84,9143.32,Internal Transfer,,,mobile,reversed,REF-421041682319
TXN-708708,ACC-603848,2025-05-08 13:45:34,withdrawal,2425.12,1813.43,ATM Withdrawal,,,atm,completed,REF-920602779822
TXN-708709,ACC-601371,2025-06-29 13:10:13,transfer,8562.84,90821.16,External Transfer,,,mobile,reversed,REF-720606206899
TXN-708710,ACC-600454,2023-03-14 16:59:03,fee,15.1,31747.46,Monthly Maintenance Fee,,,online,completed,REF-308014588593
TXN-708711,ACC-601104,2025-03-10 19:41:53,payment,9091.45,81765.53,Payment to Sherwin-Williams,Sherwin-Williams,Home Improvement,branch,completed,REF-158384016291
TXN-708712,ACC-600674,2023-05-25 22:32:01,withdrawal,7064.63,56842.56,Cash Withdrawal,,,online,completed,REF-377358207042
TXN-708713,ACC-603397,2024-02-11 21:29:19,transfer,7835.94,49421.14,Zelle Transfer,,,mobile,pending,REF-502380869515
TXN-708714,ACC-601355,2025-01-25 07:46:38,payment,9522.17,66796.97,Payment to Macys,Macys,Clothing,atm,completed,REF-464652600316
TXN-708715,ACC-604378,2025-09-27 20:29:58,payment,4192.12,13562.56,Payment to Gap,Gap,Clothing,online,completed,REF-298125472297
TXN-708716,ACC-601528,2025-04-11 01:36:01,payment,267.38,43042.84,Payment to Jiffy Lube,Jiffy Lube,Automotive,mobile,completed,REF-338368313050
TXN-708717,ACC-602734,2025-03-13 13:11:04,payment,5109.23,413.19,Payment to Best Buy,Best Buy,Electronics,atm,completed,REF-191986696935
TXN-708718,ACC-600202,2023-08-30 07:49:35,payment,7262.47,40461.86,Payment to Verizon,Verizon,Utilities,online,completed,REF-632132008822
TXN-708719,ACC-604091,2023-07-21 00:25:37,payment,2251.43,86351.09,Payment to Aetna,Aetna,Healthcare,branch,completed,REF-998403121978
TXN-708720,ACC-602069,2024-08-06 06:18:56,transfer,1927.23,21651.36,Internal Transfer,,,mobile,completed,REF-257870959890
TXN-708721,ACC-600262,2023-12-08 07:30:39,withdrawal,6737.05,58423.77,Wire Transfer Out,,,online,completed,REF-779503718298
TXN-708722,ACC-600921,2023-08-07 13:50:26,transfer,2578.95,71786.41,Internal Transfer,,,mobile,completed,REF-396532439928
TXN-708723,ACC-602242,2025-01-23 22:43:26,deposit,7953.99,13896.96,Direct Deposit,,,online,pending,REF-880910105684
TXN-708724,ACC-603904,2023-12-16 13:19:04,deposit,13921.5,37597.98,Wire Transfer In,,,mobile,completed,REF-268008782584
TXN-708725,ACC-602564,2024-04-16 14:48:40,deposit,1077.74,92032.5,Check Deposit,,,branch,completed,REF-831623161226
TXN-708726,ACC-603779,2023-01-05 01:52:53,withdrawal,1767.91,75347.19,ATM Withdrawal,,,online,completed,REF-777001189717
TXN-708727,ACC-604962,2023-06-18 15:07:47,withdrawal,4319.19,49583.14,Cash Withdrawal,,,mobile,completed,REF-457481793611
TXN-708728,ACC-603625,2023-02-06 02:35:36,deposit,837.78,84727.73,Cash Deposit,,,online,completed,REF-623788018665
TXN-708729,ACC-602924,2025-11-03 14:13:26,transfer,5083.8,54084.75,External Transfer,,,online,completed,REF-887286467216
TXN-708730,ACC-604585,2025-12-12 14:58:34,transfer,8952.49,1413.28,External Transfer,,,mobile,completed,REF-116025856595
TXN-708731,ACC-601852,2024-05-24 06:57:35,deposit,8096.82,21623.93,Direct Deposit,,,online,completed,REF-429068753805
TXN-708732,ACC-602098,2023-07-14 10:03:20,deposit,21735.63,34633.27,Direct Deposit,,,online,completed,REF-700383390090
TXN-708733,ACC-604174,2025-01-16 09:41:25,payment,4768.73,50560.22,Payment to LabCorp,LabCorp,Healthcare,online,completed,REF-185570099163
TXN-708734,ACC-604881,2023-12-05 14:48:39,withdrawal,9797.51,33781.23,Cash Withdrawal,,,mobile,completed,REF-916852732987
TXN-708735,ACC-604843,2023-06-15 09:01:19,payment,1345.47,78103.99,Payment to HBO Max,HBO Max,Entertainment,branch,completed,REF-979501492915
TXN-708736,ACC-602935,2025-04-16 02:59:25,withdrawal,2757.66,74528.04,Wire Transfer Out,,,branch,completed,REF-465378812098
TXN-708737,ACC-602799,2024-04-30 16:23:37,transfer,1216.72,69016.7,ACH Transfer,,,mobile,completed,REF-470445214329
TXN-708738,ACC-600004,2023-01-31 02:11:32,payment,3963.46,22693.41,Payment to Hertz,Hertz,Travel,branch,completed,REF-875094041031
TXN-708739,ACC-603893,2025-07-22 03:24:28,payment,9463.35,82647.81,Payment to Pottery Barn,Pottery Barn,Home Improvement,mobile,completed,REF-724755847230
TXN-708740,ACC-603921,2024-05-04 04:19:25,transfer,1175.5,91965.31,Internal Transfer,,,online,completed,REF-518432521650
TXN-708741,ACC-604851,2025-08-30 11:26:47,withdrawal,1271.98,18572.77,Cash Withdrawal,,,mobile,pending,REF-355858640999
TXN-708742,ACC-603206,2023-07-11 07:04:18,transfer,6925.93,28735.67,ACH Transfer,,,branch,pending,REF-133218761482
TXN-708743,ACC-600235,2023-02-18 03:47:05,transfer,4491.95,14176.48,External Transfer,,,online,failed,REF-294578945778
TXN-708744,ACC-603038,2025-05-14 20:15:15,payment,9596.87,22183.82,Payment to Comcast,Comcast,Utilities,online,completed,REF-884360338444
TXN-708745,ACC-600993,2025-07-22 03:29:19,withdrawal,6507.52,55675.31,Cash Withdrawal,,,online,completed,REF-157787385110
TXN-708746,ACC-604271,2024-08-26 21:51:45,withdrawal,5508.46,75068.67,Wire Transfer Out,,,branch,completed,REF-003029487825
TXN-708747,ACC-602613,2023-11-30 16:38:28,payment,2168.64,95765.46,Payment to Comcast,Comcast,Utilities,online,completed,REF-559387093111
TXN-708748,ACC-600582,2025-09-17 07:13:58,deposit,13860.95,21085.42,Direct Deposit,,,mobile,pending,REF-024624541693
TXN-708749,ACC-601305,2023-10-03 07:09:06,deposit,23539.24,92692.73,Mobile Deposit,,,online,pending,REF-467608218823
TXN-708750,ACC-600030,2023-06-11 10:15:23,payment,6723.54,53167.76,Payment to Menards,Menards,Home Improvement,online,completed,REF-346495596872
TXN-708751,ACC-603769,2025-04-16 15:31:01,payment,5997.68,21315.33,Payment to Student Loan Payment,Student Loan Payment,Education,atm,completed,REF-057046836695
TXN-708752,ACC-601045,2024-05-28 04:28:00,deposit,18945.38,49089.56,Cash Deposit,,,online,reversed,REF-613488679411
TXN-708753,ACC-600238,2025-11-28 22:55:36,withdrawal,238.53,75129.72,ATM Withdrawal,,,mobile,completed,REF-236029499318
TXN-708754,ACC-601267,2025-10-21 23:04:31,deposit,16177.92,88026.54,Direct Deposit,,,mobile,completed,REF-445985678405
TXN-708755,ACC-602866,2024-08-14 01:59:41,transfer,6170.23,23783.21,Zelle Transfer,,,branch,completed,REF-142655061669
TXN-708756,ACC-600955,2024-05-09 16:19:42,deposit,17019.01,43494.72,Mobile Deposit,,,branch,completed,REF-016888057789
TXN-708757,ACC-601161,2024-01-25 04:28:29,deposit,657.71,54158.89,Mobile Deposit,,,online,completed,REF-051176575406
TXN-708758,ACC-604826,2024-02-25 03:56:31,payment,5193.07,64293.67,Payment to National Grid,National Grid,Utilities,branch,completed,REF-140004589453
TXN-708759,ACC-604222,2025-01-25 07:04:43,payment,8534.79,55305.93,Payment to Shopify Store,Shopify Store,Online Shopping,branch,completed,REF-392493282591
TXN-708760,ACC-600335,2023-09-14 08:11:08,deposit,7895.24,6389.68,Mobile Deposit,,,online,completed,REF-772401500769
TXN-708761,ACC-601087,2023-04-22 09:48:09,deposit,24492.55,90538.46,Wire Transfer In,,,mobile,completed,REF-904776112356
TXN-708762,ACC-600682,2024-01-13 01:03:43,withdrawal,9542.5,28603.92,Cash Withdrawal,,,atm,completed,REF-949928630202
TXN-708763,ACC-603632,2025-06-03 06:17:39,withdrawal,6163.69,74660.75,Wire Transfer Out,,,online,completed,REF-010778258002
TXN-708764,ACC-601834,2023-11-27 21:24:27,payment,5842.45,22889.57,Payment to Apple Music,Apple Music,Entertainment,mobile,completed,REF-692254151618
TXN-708765,ACC-603314,2024-05-27 19:16:08,transfer,1374.77,18129.4,ACH Transfer,,,atm,completed,REF-100740329379
TXN-708766,ACC-604557,2023-04-06 15:09:28,withdrawal,6241.16,86068.16,ATM Withdrawal,,,online,completed,REF-119586433860
TXN-708767,ACC-603829,2024-01-22 15:15:54,transfer,5956.3,13358.48,Internal Transfer,,,online,completed,REF-553838108810
TXN-708768,ACC-600494,2024-07-12 01:41:44,payment,8549.82,46616.4,Payment to Newegg,Newegg,Electronics,mobile,completed,REF-029440244927
TXN-708769,ACC-604977,2025-08-23 01:16:04,payment,82.34,51858.22,Payment to Aldi,Aldi,Groceries,mobile,completed,REF-939851817010
TXN-708770,ACC-601932,2023-12-27 14:07:32,payment,499.36,22496.86,Payment to Shell,Shell,Gas Stations,atm,completed,REF-853581080520
TXN-708771,ACC-604644,2024-02-18 14:13:24,withdrawal,380.29,45216.99,ATM Withdrawal,,,mobile,completed,REF-112827023227
TXN-708772,ACC-604300,2024-04-10 15:14:50,deposit,19207.4,86737.52,Direct Deposit,,,atm,completed,REF-322442789590
TXN-708773,ACC-601807,2024-10-05 21:09:42,deposit,10674.79,94478.75,Check Deposit,,,atm,completed,REF-175862943118
TXN-708774,ACC-604980,2025-11-24 11:42:15,transfer,9582.07,90961.48,Zelle Transfer,,,mobile,completed,REF-642451915667
TXN-708775,ACC-603907,2023-05-06 20:09:00,deposit,945.68,29334.61,Cash Deposit,,,atm,completed,REF-698321749881
TXN-708776,ACC-601770,2024-08-03 07:42:12,payment,8075.52,83367.92,Payment to AMC Theatres,AMC Theatres,Entertainment,mobile,completed,REF-041664767100
TXN-708777,ACC-604199,2023-08-29 18:36:13,payment,5843.87,37012.19,Payment to PG&E,PG&E,Utilities,atm,completed,REF-511980688773
TXN-708778,ACC-603840,2023-09-16 18:42:19,transfer,4360.94,12024.62,External Transfer,,,online,completed,REF-150431621348
