batch_id,product_id,product_name,batch_number,manufacturing_date,expiry_date,quantity_produced,quantity_approved,quantity_rejected,unit_of_measure,facility_id,production_line,status,batch_cost,created_at
BAT-002391,PRD-0038,Insulin Lispro 100U,BN-202505-1745,2025-05-09,2026-11-06,42706,40720,1986,vials,FAC-008,PL-04,qa_review,82614.99,2025-05-10 17:00:39
BAT-002392,PRD-0031,Metoprolol 50mg,BN-202310-6696,2023-10-18,2024-11-21,438121,432127,5994,tablets,FAC-008,PL-04,in_production,99631.45,2023-10-20 04:57:59
BAT-002393,PRD-0032,Propranolol 40mg,BN-202509-1127,2025-09-14,2027-08-07,210113,210001,112,tablets,FAC-004,PL-21,approved,87484.2,2025-09-16 09:01:54
BAT-002394,PRD-0006,Lisinopril 10mg,BN-202412-3853,2024-12-20,2027-01-09,456511,453029,3482,bottles,FAC-010,PL-17,approved,36149.47,2024-12-20 16:40:05
BAT-002395,PRD-0033,Warfarin 5mg,BN-202501-5664,2025-01-17,2026-05-13,196411,191290,5121,kg,FAC-010,PL-14,in_production,93011.57,2025-01-17 11:28:13
BAT-002396,PRD-0030,Clarithromycin 500mg,BN-202508-8408,2025-08-31,2026-10-29,471763,62855,408908,tablets,FAC-005,PL-16,rejected,21524.42,2025-08-31 12:14:55
BAT-002397,PRD-0003,Metformin 850mg,BN-202401-9514,2024-01-31,2025-03-25,25425,25304,121,tablets,FAC-018,PL-30,approved,109199.99,2024-02-01 04:01:42
BAT-002398,PRD-0041,Pembrolizumab 100mg,BN-202506-3748,2025-06-01,2028-03-18,60785,59946,839,capsules,FAC-013,PL-22,qa_review,102348.85,2025-06-01 06:54:21
BAT-002399,PRD-0024,Diclofenac 50mg,BN-202507-2246,2025-07-21,2028-07-17,113561,111388,2173,ampoules,FAC-005,PL-22,qa_review,110536.1,2025-07-22 11:56:04
BAT-002400,PRD-0012,Azithromycin 500mg,BN-202412-1703,2024-12-01,2026-12-29,84979,84677,302,vials,FAC-003,PL-08,approved,17199.62,2024-12-02 13:35:07
BAT-002401,PRD-0030,Clarithromycin 500mg,BN-202505-9669,2025-05-26,2027-05-15,381395,380039,1356,ampoules,FAC-006,PL-29,approved,58248.84,2025-05-27 23:25:32
BAT-002402,PRD-0002,Ibuprofen 200mg,BN-202306-2815,2023-06-07,2024-08-30,211182,207041,4141,capsules,FAC-014,PL-30,approved,70508.05,2023-06-09 16:42:51
BAT-002403,PRD-0035,Spironolactone 25mg,BN-202410-6240,2024-10-01,2026-02-16,314420,311479,2941,capsules,FAC-011,PL-07,in_production,76326.55,2024-10-01 20:23:24
BAT-002404,PRD-0049,Rosuvastatin 10mg,BN-202309-3795,2023-09-20,2025-12-05,232957,232700,257,vials,FAC-002,PL-20,qa_review,86219.16,2023-09-21 05:24:13
BAT-002405,PRD-0031,Metoprolol 50mg,BN-202512-5635,2025-12-01,2027-11-12,110427,96350,14077,tablets,FAC-012,PL-26,rejected,30009.26,2025-12-02 22:20:19
BAT-002406,PRD-0034,Furosemide 40mg,BN-202403-1450,2024-03-12,2025-05-27,32797,18288,14509,kg,FAC-011,PL-26,rejected,48299.47,2024-03-13 22:52:57
BAT-002407,PRD-0017,Pantoprazole 40mg,BN-202502-7764,2025-02-18,2027-01-11,86887,86291,596,kg,FAC-015,PL-02,approved,35286.39,2025-02-19 20:28:55
BAT-002408,PRD-0033,Warfarin 5mg,BN-202401-1811,2024-01-25,2026-04-15,238022,233991,4031,tablets,FAC-018,PL-21,approved,109048.52,2024-01-25 05:26:31
BAT-002409,PRD-0042,Trastuzumab 150mg,BN-202411-1660,2024-11-29,2027-01-05,143921,90979,52942,syringes,FAC-017,PL-08,rejected,48628.64,2024-12-01 04:48:04
BAT-002410,PRD-0001,Amoxicillin 500mg,BN-202305-3736,2023-05-11,2025-10-01,474311,459832,14479,kg,FAC-020,PL-15,qa_review,36735.01,2023-05-13 18:36:14
BAT-002411,PRD-0009,Simvastatin 40mg,BN-202505-9964,2025-05-02,2026-11-09,297069,295139,1930,ampoules,FAC-005,PL-01,in_production,54470.48,2025-05-02 07:29:02
BAT-002412,PRD-0049,Rosuvastatin 10mg,BN-202309-1453,2023-09-02,2024-11-04,434280,425904,8376,mL,FAC-007,PL-28,qa_review,57811.08,2023-09-02 23:37:23
BAT-002413,PRD-0005,Omeprazole 40mg,BN-202508-3928,2025-08-17,2028-04-18,21730,21715,15,bottles,FAC-002,PL-13,approved,47562.32,2025-08-18 03:52:55
BAT-002414,PRD-0044,Nivolumab 240mg,BN-202412-8776,2024-12-29,2027-10-13,374952,366001,8951,capsules,FAC-003,PL-15,recalled,7829.07,2024-12-30 17:57:48
BAT-002415,PRD-0018,Montelukast 10mg,BN-202504-8137,2025-04-20,2027-04-15,493390,478975,14415,mL,FAC-007,PL-21,recalled,98775.89,2025-04-20 12:20:06
BAT-002416,PRD-0017,Pantoprazole 40mg,BN-202303-1413,2023-03-29,2025-06-29,388069,32507,355562,bottles,FAC-010,PL-18,rejected,102868.63,2023-03-29 16:13:19
BAT-002417,PRD-0035,Spironolactone 25mg,BN-202510-3036,2025-10-18,2028-04-03,64161,64034,127,capsules,FAC-009,PL-27,approved,136363.45,2025-10-20 11:45:03
BAT-002418,PRD-0027,Cetirizine 10mg,BN-202502-7817,2025-02-15,2028-01-27,211825,208229,3596,capsules,FAC-019,PL-28,approved,51080.04,2025-02-16 05:40:03
BAT-002419,PRD-0037,Insulin Glargine 100U,BN-202409-3511,2024-09-11,2025-10-10,51558,51479,79,capsules,FAC-015,PL-14,approved,46310.33,2024-09-12 04:44:43
BAT-002420,PRD-0031,Metoprolol 50mg,BN-202412-4369,2024-12-25,2026-02-04,68599,65874,2725,tablets,FAC-009,PL-23,qa_review,147783.8,2024-12-26 14:52:58
BAT-002421,PRD-0020,Sertraline 50mg,BN-202412-8543,2024-12-03,2027-05-03,459214,444783,14431,vials,FAC-011,PL-28,qa_review,28844.68,2024-12-03 18:06:44
BAT-002422,PRD-0004,Atorvastatin 20mg,BN-202508-3991,2025-08-16,2027-08-12,334505,329227,5278,bottles,FAC-017,PL-19,approved,83566.5,2025-08-17 13:26:36
BAT-002423,PRD-0024,Diclofenac 50mg,BN-202502-4115,2025-02-18,2027-07-13,92567,92216,351,ampoules,FAC-011,PL-23,approved,71153.37,2025-02-20 17:05:00
BAT-002424,PRD-0041,Pembrolizumab 100mg,BN-202301-4976,2023-01-25,2024-07-10,368016,367771,245,mL,FAC-014,PL-07,approved,107223.18,2023-01-27 02:39:22
BAT-002425,PRD-0020,Sertraline 50mg,BN-202408-3217,2024-08-19,2026-06-08,280820,278637,2183,kg,FAC-008,PL-19,approved,83806.89,2024-08-20 14:11:21
BAT-002426,PRD-0047,Dexamethasone 4mg,BN-202409-2268,2024-09-02,2027-07-27,182824,178896,3928,mL,FAC-015,PL-13,qa_review,25320.23,2024-09-02 18:19:20
BAT-002427,PRD-0031,Metoprolol 50mg,BN-202401-6107,2024-01-22,2025-12-28,455306,447617,7689,tablets,FAC-013,PL-21,qa_review,24126.62,2024-01-22 23:43:21
BAT-002428,PRD-0027,Cetirizine 10mg,BN-202410-2911,2024-10-20,2026-05-07,129892,129650,242,bottles,FAC-005,PL-03,approved,56472.66,2024-10-22 17:35:32
BAT-002429,PRD-0013,Prednisone 10mg,BN-202402-4469,2024-02-01,2027-01-06,181024,174215,6809,mL,FAC-006,PL-26,qa_review,130376.97,2024-02-03 06:58:12
BAT-002430,PRD-0027,Cetirizine 10mg,BN-202310-1526,2023-10-10,2025-05-19,103214,101333,1881,bottles,FAC-009,PL-09,approved,54889.04,2023-10-12 13:29:24
BAT-002431,PRD-0008,Losartan 50mg,BN-202510-3413,2025-10-10,2027-08-19,107632,106443,1189,capsules,FAC-003,PL-04,approved,70344.7,2025-10-11 04:25:51
BAT-002432,PRD-0037,Insulin Glargine 100U,BN-202402-5732,2024-02-16,2025-12-12,298601,294685,3916,vials,FAC-003,PL-21,approved,83354.92,2024-02-18 13:02:46
BAT-002433,PRD-0020,Sertraline 50mg,BN-202310-4893,2023-10-07,2026-07-08,403797,400696,3101,capsules,FAC-012,PL-03,approved,24632.29,2023-10-07 09:09:35
BAT-002434,PRD-0008,Losartan 50mg,BN-202409-3844,2024-09-25,2026-07-01,395490,390234,5256,bottles,FAC-013,PL-10,approved,27116.0,2024-09-27 05:30:41
BAT-002435,PRD-0033,Warfarin 5mg,BN-202411-6295,2024-11-17,2026-05-13,133742,132906,836,ampoules,FAC-020,PL-20,approved,79482.67,2024-11-19 04:53:56
BAT-002436,PRD-0024,Diclofenac 50mg,BN-202509-4929,2025-09-29,2028-05-04,426712,414912,11800,tablets,FAC-002,PL-15,in_production,47754.62,2025-09-29 12:50:00
BAT-002437,PRD-0017,Pantoprazole 40mg,BN-202407-4608,2024-07-26,2027-05-23,40475,39392,1083,bottles,FAC-016,PL-29,recalled,85540.98,2024-07-28 09:48:16
BAT-002438,PRD-0016,Clopidogrel 75mg,BN-202303-3810,2023-03-17,2025-02-26,245075,235938,9137,bottles,FAC-011,PL-24,recalled,29887.2,2023-03-17 21:17:20
BAT-002439,PRD-0002,Ibuprofen 200mg,BN-202502-5912,2025-02-20,2026-05-24,74564,73736,828,ampoules,FAC-016,PL-18,approved,96172.87,2025-02-21 16:37:01
BAT-002440,PRD-0011,Ciprofloxacin 250mg,BN-202404-5401,2024-04-24,2025-11-20,391477,389151,2326,mL,FAC-001,PL-14,in_production,63397.4,2024-04-26 07:08:58
BAT-002441,PRD-0038,Insulin Lispro 100U,BN-202408-7770,2024-08-27,2025-12-21,381315,368942,12373,ampoules,FAC-015,PL-30,in_production,46771.97,2024-08-27 23:31:59
BAT-002442,PRD-0010,Levothyroxine 100mcg,BN-202304-7320,2023-04-10,2025-09-22,479602,478997,605,syringes,FAC-001,PL-14,approved,12090.22,2023-04-10 22:55:45
BAT-002443,PRD-0029,Doxycycline 100mg,BN-202305-2760,2023-05-10,2025-05-02,305772,304095,1677,vials,FAC-011,PL-01,in_production,21249.58,2023-05-11 07:01:21
BAT-002444,PRD-0006,Lisinopril 10mg,BN-202410-4067,2024-10-07,2025-11-21,1863,1860,3,kg,FAC-006,PL-18,approved,139289.2,2024-10-08 20:03:40
BAT-002445,PRD-0035,Spironolactone 25mg,BN-202410-2848,2024-10-07,2027-03-14,119927,90416,29511,vials,FAC-002,PL-18,rejected,58971.05,2024-10-07 21:35:01
BAT-002446,PRD-0017,Pantoprazole 40mg,BN-202512-7093,2025-12-26,2028-09-17,288307,287152,1155,tablets,FAC-015,PL-20,approved,59556.91,2025-12-27 14:03:42
BAT-002447,PRD-0040,Rituximab 500mg,BN-202507-5280,2025-07-28,2028-05-09,395501,391362,4139,vials,FAC-002,PL-30,approved,9717.31,2025-07-28 06:47:56
BAT-002448,PRD-0019,Escitalopram 10mg,BN-202305-5217,2023-05-12,2025-02-19,440430,438195,2235,mL,FAC-001,PL-21,approved,71615.0,2023-05-14 00:43:38
BAT-002449,PRD-0011,Ciprofloxacin 250mg,BN-202401-2109,2024-01-19,2027-01-10,443468,436536,6932,syringes,FAC-019,PL-12,approved,25863.75,2024-01-21 03:18:16
BAT-002450,PRD-0021,Fluoxetine 20mg,BN-202507-8486,2025-07-19,2028-07-13,455631,451154,4477,syringes,FAC-016,PL-23,approved,65804.11,2025-07-20 19:22:50
BAT-002451,PRD-0045,Infliximab 100mg,BN-202508-1470,2025-08-03,2027-12-31,90357,89887,470,syringes,FAC-011,PL-16,approved,71940.14,2025-08-05 00:52:12
BAT-002452,PRD-0043,Bevacizumab 400mg,BN-202507-4423,2025-07-22,2028-05-08,281306,267678,13628,mL,FAC-015,PL-14,recalled,2872.43,2025-07-23 04:08:04
BAT-002453,PRD-0047,Dexamethasone 4mg,BN-202508-4578,2025-08-30,2026-12-10,22160,21860,300,bottles,FAC-018,PL-04,approved,47810.62,2025-08-30 19:04:46
BAT-002454,PRD-0015,Hydrochlorothiazide 25mg,BN-202506-1416,2025-06-04,2026-07-31,124932,123156,1776,vials,FAC-017,PL-12,approved,115241.05,2025-06-05 20:42:12
BAT-002455,PRD-0027,Cetirizine 10mg,BN-202508-1247,2025-08-19,2028-05-27,201837,198902,2935,mL,FAC-007,PL-12,approved,46434.5,2025-08-20 18:57:25
BAT-002456,PRD-0026,Aspirin 100mg,BN-202301-3808,2023-01-27,2025-06-07,172260,170919,1341,capsules,FAC-002,PL-03,recalled,75311.1,2023-01-27 22:12:10
BAT-002457,PRD-0025,Paracetamol 500mg,BN-202309-5681,2023-09-14,2026-07-24,72711,72075,636,capsules,FAC-017,PL-01,approved,131529.14,2023-09-14 23:54:02
BAT-002458,PRD-0018,Montelukast 10mg,BN-202406-6718,2024-06-20,2027-02-06,154823,150713,4110,ampoules,FAC-011,PL-13,in_production,56338.4,2024-06-21 05:11:51
BAT-002459,PRD-0011,Ciprofloxacin 250mg,BN-202403-6420,2024-03-05,2026-12-21,129016,127160,1856,tablets,FAC-015,PL-24,approved,134229.16,2024-03-07 05:40:39
BAT-002460,PRD-0024,Diclofenac 50mg,BN-202405-5128,2024-05-16,2026-08-28,470789,454869,15920,syringes,FAC-005,PL-11,qa_review,11869.26,2024-05-16 19:45:40
BAT-002461,PRD-0022,Duloxetine 30mg,BN-202505-2348,2025-05-05,2027-02-26,220838,220418,420,kg,FAC-011,PL-25,approved,25899.67,2025-05-06 02:39:38
BAT-002462,PRD-0031,Metoprolol 50mg,BN-202507-5485,2025-07-03,2028-04-12,476937,456583,20354,mL,FAC-011,PL-29,qa_review,24735.22,2025-07-05 15:04:56
BAT-002463,PRD-0026,Aspirin 100mg,BN-202502-3329,2025-02-10,2026-10-28,356804,355076,1728,tablets,FAC-008,PL-22,recalled,77792.54,2025-02-10 19:18:26
BAT-002464,PRD-0003,Metformin 850mg,BN-202411-2469,2024-11-10,2025-11-10,31854,31586,268,syringes,FAC-019,PL-23,approved,12781.15,2024-11-11 06:01:21
BAT-002465,PRD-0019,Escitalopram 10mg,BN-202308-8696,2023-08-11,2025-10-08,296820,99430,197390,syringes,FAC-008,PL-27,rejected,104362.0,2023-08-12 20:08:54
BAT-002466,PRD-0005,Omeprazole 40mg,BN-202311-7145,2023-11-10,2026-10-01,494663,486765,7898,ampoules,FAC-011,PL-06,approved,92446.54,2023-11-11 11:31:48
BAT-002467,PRD-0005,Omeprazole 40mg,BN-202404-3745,2024-04-30,2025-09-10,380068,373942,6126,tablets,FAC-009,PL-02,approved,76912.74,2024-04-30 13:07:26
BAT-002468,PRD-0002,Ibuprofen 200mg,BN-202409-2248,2024-09-10,2026-05-19,108213,106544,1669,capsules,FAC-017,PL-20,approved,74977.92,2024-09-11 09:45:29
BAT-002469,PRD-0013,Prednisone 10mg,BN-202411-7265,2024-11-28,2026-04-24,274300,263639,10661,syringes,FAC-020,PL-29,qa_review,124640.2,2024-11-30 00:21:19
BAT-002470,PRD-0014,Gabapentin 300mg,BN-202512-2080,2025-12-10,2028-05-12,22530,22478,52,kg,FAC-003,PL-26,approved,132704.44,2025-12-11 07:36:47
BAT-002471,PRD-0004,Atorvastatin 20mg,BN-202401-4791,2024-01-16,2025-08-10,435253,36589,398664,tablets,FAC-017,PL-27,rejected,56368.85,2024-01-17 17:02:56
BAT-002472,PRD-0006,Lisinopril 10mg,BN-202504-8043,2025-04-01,2028-01-26,159000,155563,3437,tablets,FAC-006,PL-22,qa_review,2876.02,2025-04-03 14:48:18
BAT-002473,PRD-0013,Prednisone 10mg,BN-202305-1791,2023-05-16,2024-12-28,248058,243632,4426,vials,FAC-003,PL-02,approved,87262.6,2023-05-17 12:37:41
BAT-002474,PRD-0032,Propranolol 40mg,BN-202410-8453,2024-10-03,2027-02-25,493590,485992,7598,ampoules,FAC-014,PL-11,approved,114904.08,2024-10-05 03:02:45
BAT-002475,PRD-0025,Paracetamol 500mg,BN-202404-1953,2024-04-28,2026-04-28,183763,182408,1355,ampoules,FAC-009,PL-29,approved,144429.4,2024-04-28 16:35:03
BAT-002476,PRD-0040,Rituximab 500mg,BN-202405-2819,2024-05-28,2027-05-10,132134,129200,2934,capsules,FAC-002,PL-05,qa_review,57581.89,2024-05-29 11:59:56
BAT-002477,PRD-0037,Insulin Glargine 100U,BN-202405-9804,2024-05-04,2026-05-19,108701,108298,403,vials,FAC-007,PL-23,qa_review,37798.6,2024-05-06 07:03:08
BAT-002478,PRD-0006,Lisinopril 10mg,BN-202311-6100,2023-11-16,2025-11-23,356842,284546,72296,syringes,FAC-011,PL-24,rejected,117927.15,2023-11-17 21:50:52
BAT-002479,PRD-0002,Ibuprofen 200mg,BN-202308-3271,2023-08-11,2025-08-30,132281,128741,3540,mL,FAC-001,PL-13,in_production,66282.45,2023-08-13 10:58:37
BAT-002480,PRD-0007,Amlodipine 5mg,BN-202405-5865,2024-05-11,2027-02-17,65642,5018,60624,bottles,FAC-017,PL-16,rejected,65828.43,2024-05-12 02:59:06
BAT-002481,PRD-0027,Cetirizine 10mg,BN-202403-3225,2024-03-19,2026-10-15,129284,82936,46348,kg,FAC-019,PL-15,rejected,37762.6,2024-03-20 05:46:25
BAT-002482,PRD-0038,Insulin Lispro 100U,BN-202403-8831,2024-03-13,2025-05-06,229999,227319,2680,vials,FAC-012,PL-06,approved,100171.09,2024-03-14 08:00:33
BAT-002483,PRD-0015,Hydrochlorothiazide 25mg,BN-202407-8570,2024-07-15,2026-12-16,326060,318623,7437,capsules,FAC-006,PL-12,qa_review,82156.6,2024-07-16 14:25:24
BAT-002484,PRD-0017,Pantoprazole 40mg,BN-202504-5917,2025-04-04,2027-10-28,316928,307233,9695,syringes,FAC-003,PL-13,in_production,101965.4,2025-04-05 08:44:28
BAT-002485,PRD-0040,Rituximab 500mg,BN-202506-5526,2025-06-23,2026-08-30,393765,48217,345548,syringes,FAC-013,PL-22,rejected,149966.07,2025-06-24 12:36:09
BAT-002486,PRD-0028,Ranitidine 150mg,BN-202401-1096,2024-01-26,2025-12-20,76696,73319,3377,tablets,FAC-009,PL-03,qa_review,145295.95,2024-01-27 00:39:47
BAT-002487,PRD-0020,Sertraline 50mg,BN-202308-6987,2023-08-31,2026-02-19,197964,195759,2205,syringes,FAC-009,PL-16,approved,133641.62,2023-08-31 20:58:06
BAT-002488,PRD-0033,Warfarin 5mg,BN-202507-6679,2025-07-02,2027-10-26,400555,395648,4907,tablets,FAC-004,PL-29,approved,102885.92,2025-07-03 08:20:15
BAT-002489,PRD-0029,Doxycycline 100mg,BN-202303-7938,2023-03-09,2025-11-28,357028,349541,7487,kg,FAC-005,PL-25,recalled,96431.13,2023-03-10 11:20:58
BAT-002490,PRD-0003,Metformin 850mg,BN-202307-6072,2023-07-19,2025-12-15,366784,364907,1877,capsules,FAC-015,PL-16,in_production,135096.2,2023-07-19 05:42:08
BAT-002491,PRD-0041,Pembrolizumab 100mg,BN-202502-7936,2025-02-08,2026-10-13,142478,16740,125738,tablets,FAC-008,PL-04,rejected,62334.01,2025-02-09 00:38:18
BAT-002492,PRD-0043,Bevacizumab 400mg,BN-202404-3089,2024-04-08,2025-04-20,392395,387583,4812,capsules,FAC-013,PL-29,approved,40595.09,2024-04-09 07:57:22
BAT-002493,PRD-0021,Fluoxetine 20mg,BN-202310-3935,2023-10-03,2026-02-13,182042,179390,2652,ampoules,FAC-005,PL-25,approved,84451.49,2023-10-04 19:11:33
BAT-002494,PRD-0032,Propranolol 40mg,BN-202512-1855,2025-12-03,2028-04-30,178445,172628,5817,mL,FAC-013,PL-17,in_production,140362.77,2025-12-03 20:07:48
BAT-002495,PRD-0023,Tramadol 50mg,BN-202407-6976,2024-07-11,2026-11-02,58572,31410,27162,mL,FAC-014,PL-03,rejected,129010.83,2024-07-12 03:36:09
BAT-002496,PRD-0036,Allopurinol 300mg,BN-202506-7890,2025-06-23,2027-04-27,23622,23500,122,ampoules,FAC-013,PL-09,approved,61396.16,2025-06-23 13:29:28
BAT-002497,PRD-0022,Duloxetine 30mg,BN-202506-2909,2025-06-02,2027-06-16,165408,158637,6771,capsules,FAC-008,PL-07,in_production,88258.35,2025-06-03 12:42:47
BAT-002498,PRD-0013,Prednisone 10mg,BN-202310-9368,2023-10-19,2025-03-01,137733,137428,305,vials,FAC-012,PL-13,approved,91245.23,2023-10-19 06:29:39
BAT-002499,PRD-0038,Insulin Lispro 100U,BN-202307-8039,2023-07-19,2024-10-09,498442,477430,21012,kg,FAC-010,PL-18,qa_review,126006.24,2023-07-21 17:45:53
BAT-002500,PRD-0025,Paracetamol 500mg,BN-202506-8892,2025-06-19,2027-10-29,291165,286860,4305,mL,FAC-007,PL-03,approved,85962.2,2025-06-20 05:02:44
BAT-002501,PRD-0004,Atorvastatin 20mg,BN-202406-5257,2024-06-23,2025-12-05,260344,220954,39390,ampoules,FAC-013,PL-19,rejected,131320.49,2024-06-24 07:54:24
BAT-002502,PRD-0012,Azithromycin 500mg,BN-202406-5103,2024-06-23,2027-01-20,384660,370834,13826,vials,FAC-008,PL-01,in_production,141223.07,2024-06-24 06:24:10
BAT-002503,PRD-0031,Metoprolol 50mg,BN-202403-2812,2024-03-13,2026-05-02,308447,272370,36077,kg,FAC-013,PL-07,rejected,145967.48,2024-03-15 00:35:47
BAT-002504,PRD-0006,Lisinopril 10mg,BN-202506-8646,2025-06-05,2027-11-01,453071,449078,3993,tablets,FAC-017,PL-12,approved,100269.86,2025-06-06 03:02:49
BAT-002505,PRD-0025,Paracetamol 500mg,BN-202301-4156,2023-01-07,2025-03-12,414200,408506,5694,tablets,FAC-014,PL-07,qa_review,52570.55,2023-01-09 04:11:58
BAT-002506,PRD-0014,Gabapentin 300mg,BN-202509-7415,2025-09-23,2027-09-19,258075,255014,3061,bottles,FAC-006,PL-25,approved,91393.88,2025-09-23 20:40:14
BAT-002507,PRD-0005,Omeprazole 40mg,BN-202301-4556,2023-01-03,2024-11-03,462306,461149,1157,vials,FAC-016,PL-07,in_production,3260.69,2023-01-04 06:36:47
BAT-002508,PRD-0020,Sertraline 50mg,BN-202503-7241,2025-03-24,2026-09-18,372955,370460,2495,ampoules,FAC-011,PL-05,approved,102684.85,2025-03-25 06:13:28
BAT-002509,PRD-0022,Duloxetine 30mg,BN-202410-3478,2024-10-03,2025-12-24,61783,60729,1054,tablets,FAC-008,PL-27,approved,146351.5,2024-10-03 20:38:24
BAT-002510,PRD-0044,Nivolumab 240mg,BN-202410-6398,2024-10-28,2027-09-16,369872,27387,342485,mL,FAC-005,PL-22,rejected,10532.55,2024-10-29 18:15:05
BAT-002511,PRD-0013,Prednisone 10mg,BN-202510-2538,2025-10-05,2028-08-15,459553,456179,3374,vials,FAC-017,PL-25,in_production,12251.01,2025-10-07 04:47:55
BAT-002512,PRD-0039,Adalimumab 40mg,BN-202302-7306,2023-02-16,2024-09-17,335258,331786,3472,mL,FAC-008,PL-13,approved,97814.28,2023-02-18 07:13:38
BAT-002513,PRD-0020,Sertraline 50mg,BN-202501-5034,2025-01-15,2026-07-13,266876,256226,10650,vials,FAC-014,PL-28,in_production,49292.2,2025-01-17 06:42:49
BAT-002514,PRD-0018,Montelukast 10mg,BN-202406-1806,2024-06-06,2025-06-16,101922,97897,4025,vials,FAC-020,PL-09,qa_review,148189.43,2024-06-06 11:41:58
BAT-002515,PRD-0015,Hydrochlorothiazide 25mg,BN-202502-2763,2025-02-01,2027-02-05,115665,114855,810,ampoules,FAC-005,PL-23,approved,38014.56,2025-02-01 23:41:44
BAT-002516,PRD-0009,Simvastatin 40mg,BN-202512-8399,2025-12-06,2028-03-08,362057,358661,3396,capsules,FAC-019,PL-21,approved,51674.39,2025-12-08 16:59:20
BAT-002517,PRD-0016,Clopidogrel 75mg,BN-202303-2009,2023-03-26,2025-04-07,212187,208462,3725,kg,FAC-003,PL-05,approved,105300.82,2023-03-27 18:27:06
BAT-002518,PRD-0022,Duloxetine 30mg,BN-202308-5785,2023-08-24,2025-06-09,446233,425833,20400,capsules,FAC-017,PL-12,recalled,24416.05,2023-08-26 17:07:29
BAT-002519,PRD-0039,Adalimumab 40mg,BN-202502-1065,2025-02-24,2026-10-25,267169,265783,1386,capsules,FAC-011,PL-04,approved,41842.3,2025-02-25 06:07:56
BAT-002520,PRD-0029,Doxycycline 100mg,BN-202502-5031,2025-02-10,2027-04-09,141638,141273,365,mL,FAC-003,PL-14,approved,128639.2,2025-02-11 17:31:07
BAT-002521,PRD-0027,Cetirizine 10mg,BN-202406-7336,2024-06-22,2025-11-09,267413,265220,2193,capsules,FAC-019,PL-21,qa_review,49504.53,2024-06-22 19:56:32
BAT-002522,PRD-0046,Etanercept 50mg,BN-202505-5995,2025-05-25,2028-04-06,428087,423794,4293,bottles,FAC-019,PL-25,in_production,44827.14,2025-05-27 05:47:46
BAT-002523,PRD-0048,Methylprednisolone 16mg,BN-202402-7473,2024-02-02,2025-12-25,241133,237781,3352,capsules,FAC-008,PL-30,approved,81578.64,2024-02-03 21:18:40
BAT-002524,PRD-0022,Duloxetine 30mg,BN-202508-1556,2025-08-29,2027-08-12,9627,9250,377,capsules,FAC-012,PL-20,recalled,52328.48,2025-08-30 12:08:20
BAT-002525,PRD-0048,Methylprednisolone 16mg,BN-202411-6973,2024-11-20,2027-05-01,99308,97602,1706,ampoules,FAC-013,PL-26,qa_review,2782.12,2024-11-20 10:36:18
BAT-002526,PRD-0038,Insulin Lispro 100U,BN-202403-1502,2024-03-18,2025-06-15,81863,13427,68436,mL,FAC-013,PL-04,rejected,84507.15,2024-03-19 06:15:19
BAT-002527,PRD-0043,Bevacizumab 400mg,BN-202312-9763,2023-12-23,2026-02-14,19002,957,18045,tablets,FAC-015,PL-05,rejected,607.2,2023-12-24 06:21:05
BAT-002528,PRD-0002,Ibuprofen 200mg,BN-202312-9996,2023-12-14,2026-09-23,374270,356229,18041,capsules,FAC-003,PL-06,qa_review,2205.28,2023-12-15 17:29:05
BAT-002529,PRD-0040,Rituximab 500mg,BN-202410-4601,2024-10-25,2026-12-04,447917,440895,7022,kg,FAC-006,PL-01,approved,30301.49,2024-10-26 09:51:30
BAT-002530,PRD-0015,Hydrochlorothiazide 25mg,BN-202404-6924,2024-04-03,2025-12-15,264867,258718,6149,mL,FAC-016,PL-01,qa_review,69270.09,2024-04-03 22:16:25
BAT-002531,PRD-0038,Insulin Lispro 100U,BN-202509-6340,2025-09-04,2028-08-17,2316,2291,25,kg,FAC-010,PL-27,approved,129366.64,2025-09-04 13:04:53
BAT-002532,PRD-0038,Insulin Lispro 100U,BN-202409-5270,2024-09-25,2027-02-07,251775,246571,5204,mL,FAC-015,PL-07,in_production,90354.98,2024-09-26 01:46:25
BAT-002533,PRD-0026,Aspirin 100mg,BN-202401-5432,2024-01-26,2026-09-28,3955,3912,43,mL,FAC-018,PL-21,approved,80135.66,2024-01-28 07:33:41
BAT-002534,PRD-0016,Clopidogrel 75mg,BN-202510-9234,2025-10-23,2026-12-13,396865,392626,4239,mL,FAC-018,PL-04,approved,9190.93,2025-10-24 09:54:01
BAT-002535,PRD-0022,Duloxetine 30mg,BN-202311-7920,2023-11-26,2025-03-01,72616,72256,360,mL,FAC-005,PL-11,approved,41182.24,2023-11-28 04:48:08
