inventory_id,outlet_id,product_id,product_name,batch_number,quantity_on_hand,quantity_reserved,reorder_level,reorder_quantity,unit_price,expiry_date,last_restock_date,status,storage_condition,created_at
INV-004607,OUT-0292,PRD-0040,Rituximab 500mg,BN-202362-7201,936,73,184,290,278.24,2025-10-06,2025-02-16,in_stock,Refrigerated 2-8C,2023-05-14 13:18:08
INV-004608,OUT-0491,PRD-0045,Infliximab 100mg,BN-202331-1255,569,26,72,311,307.76,2026-07-15,2023-01-07,in_stock,Controlled Room Temp,2024-03-03 21:13:46
INV-004609,OUT-0078,PRD-0020,Sertraline 50mg,BN-202315-4847,1905,61,133,188,288.78,2027-09-16,2025-01-30,in_stock,Controlled Room Temp,2023-07-31 09:24:08
INV-004610,OUT-0274,PRD-0011,Ciprofloxacin 250mg,BN-202448-3802,1954,78,170,443,287.65,2024-09-08,2024-05-05,expired,Refrigerated 2-8C,2025-05-16 17:56:52
INV-004611,OUT-0388,PRD-0018,Montelukast 10mg,BN-202363-1728,354,26,176,177,150.75,2026-05-06,2024-10-11,in_stock,Frozen -20C,2023-08-27 21:02:16
INV-004612,OUT-0016,PRD-0015,Hydrochlorothiazide 25mg,BN-202491-7079,1087,5,128,78,365.53,2024-07-16,2025-04-11,expired,Refrigerated 2-8C,2024-12-16 16:24:51
INV-004613,OUT-0489,PRD-0031,Metoprolol 50mg,BN-202331-4074,1822,29,187,293,149.05,2025-09-05,2025-08-23,expired,Controlled Room Temp,2024-08-13 06:44:48
INV-004614,OUT-0415,PRD-0040,Rituximab 500mg,BN-202415-3824,1129,3,113,71,216.89,2026-08-19,2024-08-01,in_stock,Room Temperature,2025-09-17 01:49:45
INV-004615,OUT-0381,PRD-0030,Clarithromycin 500mg,BN-202368-3601,1690,77,47,141,114.2,2025-12-27,2023-04-09,expired,Controlled Room Temp,2024-03-26 19:01:12
INV-004616,OUT-0077,PRD-0015,Hydrochlorothiazide 25mg,BN-202508-8613,582,94,67,432,4.48,2026-03-19,2024-10-09,in_stock,Room Temperature,2024-02-25 20:24:18
INV-004617,OUT-0023,PRD-0034,Furosemide 40mg,BN-202476-8763,431,27,117,354,221.42,2024-10-09,2024-07-29,expired,Controlled Room Temp,2023-10-28 23:49:03
INV-004618,OUT-0010,PRD-0011,Ciprofloxacin 250mg,BN-202482-3223,834,100,165,179,459.16,2026-11-30,2025-07-30,in_stock,Room Temperature,2023-04-11 15:47:10
INV-004619,OUT-0128,PRD-0021,Fluoxetine 20mg,BN-202389-6565,2,1,60,302,267.81,2026-09-02,2025-05-18,low_stock,Refrigerated 2-8C,2025-10-15 19:50:04
INV-004620,OUT-0147,PRD-0022,Duloxetine 30mg,BN-202311-3557,1919,43,119,471,127.48,2024-08-20,2025-04-23,in_stock,Refrigerated 2-8C,2024-01-28 14:25:21
INV-004621,OUT-0326,PRD-0033,Warfarin 5mg,BN-202475-9052,804,69,148,58,234.67,2024-06-25,2024-04-30,expired,Frozen -20C,2023-04-29 21:14:10
INV-004622,OUT-0071,PRD-0027,Cetirizine 10mg,BN-202511-2426,413,41,14,58,103.12,2026-03-19,2024-07-22,in_stock,Room Temperature,2025-08-12 04:54:05
INV-004623,OUT-0332,PRD-0039,Adalimumab 40mg,BN-202442-6026,1999,41,95,144,432.83,2024-08-22,2024-09-13,in_stock,Frozen -20C,2025-01-26 16:40:54
INV-004624,OUT-0010,PRD-0044,Nivolumab 240mg,BN-202458-6457,825,71,167,363,281.89,2025-10-24,2024-06-21,in_stock,Room Temperature,2023-08-24 03:17:51
INV-004625,OUT-0348,PRD-0041,Pembrolizumab 100mg,BN-202474-8544,873,5,196,297,191.83,2026-03-28,2023-01-15,in_stock,Room Temperature,2023-08-24 11:05:49
INV-004626,OUT-0185,PRD-0049,Rosuvastatin 10mg,BN-202430-2332,1682,82,100,60,231.04,2026-06-11,2023-07-25,in_stock,Refrigerated 2-8C,2024-09-09 20:06:17
INV-004627,OUT-0479,PRD-0006,Lisinopril 10mg,BN-202474-5769,1605,16,30,90,72.32,2024-12-29,2025-06-29,in_stock,Frozen -20C,2024-10-13 03:29:15
INV-004628,OUT-0107,PRD-0003,Metformin 850mg,BN-202323-3582,1276,57,34,293,181.12,2025-05-30,2025-02-15,in_stock,Controlled Room Temp,2024-07-28 06:07:20
INV-004629,OUT-0002,PRD-0014,Gabapentin 300mg,BN-202350-2795,178,78,148,342,88.83,2027-04-21,2023-05-30,in_stock,Refrigerated 2-8C,2023-01-07 13:18:56
INV-004630,OUT-0479,PRD-0009,Simvastatin 40mg,BN-202461-4292,1181,73,105,236,488.39,2027-01-01,2025-04-12,in_stock,Room Temperature,2024-10-05 05:53:54
INV-004631,OUT-0285,PRD-0020,Sertraline 50mg,BN-202390-7389,392,33,190,454,172.71,2026-03-28,2025-06-23,in_stock,Controlled Room Temp,2024-08-27 08:46:09
INV-004632,OUT-0045,PRD-0030,Clarithromycin 500mg,BN-202315-6853,419,53,20,99,479.39,2027-04-01,2025-12-17,in_stock,Frozen -20C,2025-02-16 19:27:25
INV-004633,OUT-0131,PRD-0024,Diclofenac 50mg,BN-202354-7731,290,73,166,102,48.9,2025-08-16,2025-03-29,in_stock,Frozen -20C,2023-11-23 04:35:57
INV-004634,OUT-0323,PRD-0028,Ranitidine 150mg,BN-202463-1574,1,1,56,141,310.75,2027-08-28,2025-01-06,low_stock,Refrigerated 2-8C,2023-06-04 10:50:11
INV-004635,OUT-0090,PRD-0005,Omeprazole 40mg,BN-202422-8311,1161,32,47,497,249.48,2026-02-15,2025-02-22,in_stock,Controlled Room Temp,2025-08-24 17:55:32
INV-004636,OUT-0118,PRD-0025,Paracetamol 500mg,BN-202383-1397,539,12,70,102,377.77,2024-06-11,2024-12-27,expired,Controlled Room Temp,2024-12-05 13:26:10
INV-004637,OUT-0371,PRD-0015,Hydrochlorothiazide 25mg,BN-202334-8643,450,100,136,196,234.72,2025-01-06,2025-08-18,expired,Controlled Room Temp,2024-09-13 02:28:17
INV-004638,OUT-0055,PRD-0038,Insulin Lispro 100U,BN-202360-3258,1865,6,59,171,203.33,2027-05-29,2024-05-21,in_stock,Refrigerated 2-8C,2023-11-07 23:16:57
INV-004639,OUT-0454,PRD-0031,Metoprolol 50mg,BN-202489-3489,1057,99,152,90,403.75,2026-10-21,2023-08-10,in_stock,Refrigerated 2-8C,2025-07-06 01:59:11
INV-004640,OUT-0298,PRD-0032,Propranolol 40mg,BN-202322-1748,339,52,160,484,307.51,2026-07-28,2025-05-12,in_stock,Room Temperature,2023-11-13 07:35:41
INV-004641,OUT-0028,PRD-0049,Rosuvastatin 10mg,BN-202357-9293,209,27,124,142,202.59,2025-11-18,2024-10-15,in_stock,Frozen -20C,2025-11-27 23:34:22
INV-004642,OUT-0063,PRD-0041,Pembrolizumab 100mg,BN-202507-9825,71,31,84,373,142.11,2026-10-24,2023-03-08,low_stock,Room Temperature,2024-08-08 13:32:52
INV-004643,OUT-0479,PRD-0028,Ranitidine 150mg,BN-202510-7637,1822,80,180,134,217.08,2025-09-02,2023-09-12,in_stock,Room Temperature,2024-09-01 18:16:31
INV-004644,OUT-0372,PRD-0017,Pantoprazole 40mg,BN-202337-4308,261,77,117,189,378.49,2024-02-09,2023-04-13,expired,Controlled Room Temp,2025-01-23 13:42:16
INV-004645,OUT-0411,PRD-0038,Insulin Lispro 100U,BN-202404-8925,171,24,41,81,424.76,2024-11-25,2023-01-20,expired,Frozen -20C,2025-02-20 20:41:33
INV-004646,OUT-0135,PRD-0009,Simvastatin 40mg,BN-202495-8442,1847,27,172,316,113.95,2025-12-21,2023-06-17,in_stock,Refrigerated 2-8C,2025-07-10 15:33:37
INV-004647,OUT-0051,PRD-0001,Amoxicillin 500mg,BN-202466-1441,1282,94,38,212,281.84,2025-10-05,2025-11-11,expired,Frozen -20C,2023-12-26 15:18:45
INV-004648,OUT-0070,PRD-0002,Ibuprofen 200mg,BN-202463-8682,1515,20,119,372,53.49,2026-10-01,2024-01-23,in_stock,Room Temperature,2024-02-27 14:43:36
INV-004649,OUT-0177,PRD-0023,Tramadol 50mg,BN-202501-2343,314,88,52,62,371.94,2024-04-09,2024-01-23,in_stock,Room Temperature,2025-09-29 22:57:28
INV-004650,OUT-0461,PRD-0042,Trastuzumab 150mg,BN-202388-2990,150,43,42,462,113.3,2026-01-04,2024-06-09,in_stock,Controlled Room Temp,2025-02-06 08:10:20
INV-004651,OUT-0200,PRD-0003,Metformin 850mg,BN-202345-8551,108,9,27,450,127.78,2025-06-21,2024-12-28,expired,Refrigerated 2-8C,2025-09-27 19:35:49
INV-004652,OUT-0295,PRD-0009,Simvastatin 40mg,BN-202426-8016,135,29,158,144,87.25,2025-03-01,2025-04-17,in_stock,Room Temperature,2023-04-29 09:00:27
INV-004653,OUT-0164,PRD-0004,Atorvastatin 20mg,BN-202475-4754,305,49,27,81,232.96,2025-05-21,2023-03-05,expired,Frozen -20C,2025-02-13 11:26:58
INV-004654,OUT-0241,PRD-0049,Rosuvastatin 10mg,BN-202507-8957,1831,92,63,336,120.49,2026-01-05,2024-08-02,expired,Room Temperature,2025-12-13 12:36:18
INV-004655,OUT-0177,PRD-0001,Amoxicillin 500mg,BN-202443-4956,1150,60,139,104,51.39,2026-08-09,2023-09-08,in_stock,Controlled Room Temp,2024-10-06 01:29:21
INV-004656,OUT-0423,PRD-0030,Clarithromycin 500mg,BN-202492-7126,657,21,40,220,207.32,2026-05-11,2024-11-22,in_stock,Room Temperature,2023-07-17 00:12:13
INV-004657,OUT-0184,PRD-0039,Adalimumab 40mg,BN-202341-6039,1479,96,106,226,31.48,2026-11-15,2025-07-06,in_stock,Room Temperature,2024-12-30 20:54:24
INV-004658,OUT-0185,PRD-0049,Rosuvastatin 10mg,BN-202425-6667,966,31,160,224,54.14,2026-10-31,2023-09-10,in_stock,Frozen -20C,2024-08-01 11:25:34
INV-004659,OUT-0022,PRD-0022,Duloxetine 30mg,BN-202359-7122,855,82,171,274,202.92,2024-01-24,2023-08-07,expired,Controlled Room Temp,2025-08-09 21:27:11
INV-004660,OUT-0158,PRD-0022,Duloxetine 30mg,BN-202344-6850,1653,93,129,286,264.92,2027-09-12,2023-04-20,in_stock,Room Temperature,2023-05-06 13:05:48
INV-004661,OUT-0055,PRD-0028,Ranitidine 150mg,BN-202434-2330,1641,80,151,431,411.82,2024-12-15,2023-11-04,in_stock,Frozen -20C,2025-06-20 16:04:57
INV-004662,OUT-0063,PRD-0050,Valsartan 80mg,BN-202427-9478,787,43,75,290,486.39,2025-01-27,2025-10-26,expired,Room Temperature,2023-05-11 06:55:02
INV-004663,OUT-0227,PRD-0011,Ciprofloxacin 250mg,BN-202401-3204,1186,7,137,322,302.9,2024-07-18,2024-05-05,expired,Frozen -20C,2025-10-14 12:53:58
INV-004664,OUT-0211,PRD-0028,Ranitidine 150mg,BN-202360-3164,604,69,192,343,498.48,2026-06-08,2025-06-22,in_stock,Refrigerated 2-8C,2024-11-15 15:35:50
INV-004665,OUT-0289,PRD-0036,Allopurinol 300mg,BN-202485-7087,1430,41,14,335,437.71,2027-08-15,2024-08-28,in_stock,Room Temperature,2024-02-17 01:52:41
INV-004666,OUT-0180,PRD-0020,Sertraline 50mg,BN-202334-2539,1839,92,162,227,485.86,2024-08-02,2024-01-29,in_stock,Frozen -20C,2023-05-09 14:59:57
INV-004667,OUT-0319,PRD-0042,Trastuzumab 150mg,BN-202359-2979,1856,13,163,494,352.65,2024-12-30,2024-09-25,in_stock,Room Temperature,2023-02-18 14:16:59
INV-004668,OUT-0212,PRD-0037,Insulin Glargine 100U,BN-202478-2796,622,34,199,200,74.26,2027-02-04,2024-08-21,in_stock,Controlled Room Temp,2025-07-10 23:28:47
INV-004669,OUT-0236,PRD-0042,Trastuzumab 150mg,BN-202416-3050,1941,89,165,196,471.67,2024-01-09,2024-07-08,in_stock,Frozen -20C,2024-03-01 22:02:19
INV-004670,OUT-0017,PRD-0011,Ciprofloxacin 250mg,BN-202428-6579,1612,11,129,389,210.34,2025-05-31,2025-10-15,in_stock,Controlled Room Temp,2023-11-07 02:26:35
INV-004671,OUT-0355,PRD-0039,Adalimumab 40mg,BN-202365-6600,842,1,149,224,447.42,2024-10-05,2025-09-19,in_stock,Controlled Room Temp,2025-11-09 01:01:47
INV-004672,OUT-0230,PRD-0006,Lisinopril 10mg,BN-202424-7797,376,70,94,270,286.3,2024-03-12,2023-06-17,expired,Room Temperature,2023-03-23 13:54:34
INV-004673,OUT-0440,PRD-0004,Atorvastatin 20mg,BN-202445-7788,1413,99,55,482,90.44,2027-10-07,2024-04-11,in_stock,Room Temperature,2025-03-19 20:40:54
INV-004674,OUT-0160,PRD-0046,Etanercept 50mg,BN-202449-8999,1711,85,128,414,380.1,2024-12-28,2023-05-06,in_stock,Frozen -20C,2023-10-20 03:37:49
INV-004675,OUT-0093,PRD-0007,Amlodipine 5mg,BN-202393-9211,574,77,47,209,296.95,2024-02-17,2024-12-20,in_stock,Room Temperature,2023-03-26 09:46:32
INV-004676,OUT-0283,PRD-0036,Allopurinol 300mg,BN-202353-2061,205,75,188,353,452.19,2024-03-13,2024-06-11,expired,Room Temperature,2024-12-24 05:01:43
INV-004677,OUT-0377,PRD-0047,Dexamethasone 4mg,BN-202404-8269,1639,72,138,415,480.44,2024-12-03,2025-09-06,in_stock,Frozen -20C,2023-08-23 07:43:59
INV-004678,OUT-0316,PRD-0010,Levothyroxine 100mcg,BN-202413-2550,1842,95,174,211,5.53,2024-07-15,2025-07-28,expired,Refrigerated 2-8C,2023-07-16 10:08:20
INV-004679,OUT-0500,PRD-0049,Rosuvastatin 10mg,BN-202414-5048,774,60,94,204,437.15,2026-08-30,2025-07-19,in_stock,Room Temperature,2023-10-14 16:00:11
INV-004680,OUT-0196,PRD-0002,Ibuprofen 200mg,BN-202469-5938,1557,34,116,74,63.36,2027-02-11,2024-04-30,in_stock,Controlled Room Temp,2025-06-10 00:42:20
INV-004681,OUT-0094,PRD-0050,Valsartan 80mg,BN-202373-1146,1368,15,140,124,141.68,2027-01-19,2024-01-13,in_stock,Frozen -20C,2023-01-18 03:49:16
INV-004682,OUT-0089,PRD-0050,Valsartan 80mg,BN-202458-9659,310,69,39,450,15.77,2027-08-06,2023-12-22,in_stock,Controlled Room Temp,2025-01-10 14:50:26
INV-004683,OUT-0155,PRD-0022,Duloxetine 30mg,BN-202509-7479,1128,12,71,234,486.09,2026-08-21,2025-12-07,in_stock,Frozen -20C,2024-04-25 11:04:26
INV-004684,OUT-0261,PRD-0012,Azithromycin 500mg,BN-202509-6679,336,54,55,164,8.13,2027-03-29,2025-02-23,in_stock,Room Temperature,2025-03-20 13:43:23
INV-004685,OUT-0415,PRD-0026,Aspirin 100mg,BN-202424-6764,1499,92,105,69,282.82,2024-04-14,2025-05-11,in_stock,Refrigerated 2-8C,2025-05-24 22:01:40
INV-004686,OUT-0383,PRD-0011,Ciprofloxacin 250mg,BN-202486-5336,256,90,114,114,223.36,2025-03-16,2024-11-27,in_stock,Room Temperature,2023-10-05 06:51:31
INV-004687,OUT-0071,PRD-0035,Spironolactone 25mg,BN-202435-1850,1800,37,47,231,418.53,2027-08-14,2024-11-02,in_stock,Room Temperature,2023-03-07 20:32:24
INV-004688,OUT-0116,PRD-0003,Metformin 850mg,BN-202405-9173,1206,17,57,297,79.54,2026-09-17,2025-09-21,in_stock,Room Temperature,2025-10-15 02:30:37
INV-004689,OUT-0216,PRD-0010,Levothyroxine 100mcg,BN-202365-5663,162,97,19,188,450.21,2026-03-18,2025-08-29,in_stock,Controlled Room Temp,2024-03-04 16:53:57
INV-004690,OUT-0171,PRD-0047,Dexamethasone 4mg,BN-202373-4992,1594,49,99,370,480.73,2027-09-19,2025-09-29,in_stock,Refrigerated 2-8C,2025-11-10 12:37:29
INV-004691,OUT-0296,PRD-0006,Lisinopril 10mg,BN-202314-1549,1538,14,182,114,473.32,2024-11-29,2023-11-20,in_stock,Controlled Room Temp,2023-02-01 06:11:17
INV-004692,OUT-0469,PRD-0006,Lisinopril 10mg,BN-202406-6617,1156,8,169,403,85.23,2025-10-21,2025-04-22,expired,Frozen -20C,2025-09-07 19:00:01
INV-004693,OUT-0118,PRD-0038,Insulin Lispro 100U,BN-202480-5334,423,76,136,313,354.99,2025-09-09,2025-07-26,in_stock,Controlled Room Temp,2025-05-26 19:54:41
INV-004694,OUT-0023,PRD-0025,Paracetamol 500mg,BN-202310-4147,1965,14,107,434,340.74,2025-07-08,2025-10-15,expired,Refrigerated 2-8C,2025-06-04 11:03:46
INV-004695,OUT-0094,PRD-0002,Ibuprofen 200mg,BN-202385-3405,1647,65,159,414,192.03,2025-05-07,2023-08-09,expired,Room Temperature,2023-07-25 21:44:04
INV-004696,OUT-0026,PRD-0006,Lisinopril 10mg,BN-202427-1325,296,95,53,319,161.69,2026-08-19,2023-06-23,in_stock,Refrigerated 2-8C,2025-11-04 18:30:21
INV-004697,OUT-0479,PRD-0023,Tramadol 50mg,BN-202328-8240,1733,21,66,168,493.03,2027-03-13,2024-05-15,in_stock,Frozen -20C,2023-01-07 08:39:51
INV-004698,OUT-0138,PRD-0006,Lisinopril 10mg,BN-202313-8272,883,22,84,415,166.87,2027-09-28,2025-03-20,in_stock,Refrigerated 2-8C,2025-04-23 19:56:59
INV-004699,OUT-0166,PRD-0043,Bevacizumab 400mg,BN-202492-4147,1451,97,118,224,241.04,2024-01-22,2025-04-01,expired,Room Temperature,2024-01-29 04:51:20
INV-004700,OUT-0010,PRD-0026,Aspirin 100mg,BN-202442-4443,31,17,58,290,366.57,2027-12-27,2025-06-27,low_stock,Refrigerated 2-8C,2024-12-26 00:31:29
INV-004701,OUT-0140,PRD-0014,Gabapentin 300mg,BN-202324-1832,996,60,136,270,341.79,2027-03-17,2023-12-23,in_stock,Room Temperature,2023-04-05 04:17:07
INV-004702,OUT-0353,PRD-0002,Ibuprofen 200mg,BN-202492-5311,1116,14,98,280,208.78,2027-04-30,2025-04-06,in_stock,Frozen -20C,2025-06-09 06:13:53
INV-004703,OUT-0158,PRD-0008,Losartan 50mg,BN-202490-6922,1226,76,181,181,499.3,2026-05-01,2024-06-10,in_stock,Frozen -20C,2024-05-25 20:18:19
INV-004704,OUT-0254,PRD-0012,Azithromycin 500mg,BN-202421-2082,1726,41,162,448,29.83,2027-11-12,2025-01-23,in_stock,Refrigerated 2-8C,2025-01-17 20:09:08
INV-004705,OUT-0019,PRD-0006,Lisinopril 10mg,BN-202408-4806,1489,67,124,361,114.29,2025-01-19,2024-07-19,expired,Room Temperature,2024-03-15 17:13:21
INV-004706,OUT-0354,PRD-0037,Insulin Glargine 100U,BN-202457-9781,1821,88,69,278,496.37,2026-06-13,2024-01-05,in_stock,Frozen -20C,2023-07-30 13:43:37
INV-004707,OUT-0255,PRD-0016,Clopidogrel 75mg,BN-202301-6064,233,48,114,56,350.59,2024-11-11,2025-09-17,in_stock,Controlled Room Temp,2024-07-22 11:09:32
INV-004708,OUT-0430,PRD-0019,Escitalopram 10mg,BN-202321-1675,334,66,122,86,31.84,2026-01-12,2024-11-16,in_stock,Refrigerated 2-8C,2023-08-20 23:15:16
INV-004709,OUT-0335,PRD-0038,Insulin Lispro 100U,BN-202358-9040,1812,95,89,305,100.88,2025-04-18,2023-03-06,in_stock,Controlled Room Temp,2024-05-23 22:25:36
INV-004710,OUT-0459,PRD-0035,Spironolactone 25mg,BN-202502-1352,338,94,187,253,322.6,2027-09-01,2025-06-03,in_stock,Controlled Room Temp,2024-05-26 07:50:32
INV-004711,OUT-0315,PRD-0046,Etanercept 50mg,BN-202494-8683,850,12,193,94,192.95,2026-02-08,2023-09-13,expired,Room Temperature,2023-10-27 08:22:45
INV-004712,OUT-0331,PRD-0025,Paracetamol 500mg,BN-202335-5915,579,56,149,297,384.82,2026-01-30,2024-10-12,in_stock,Refrigerated 2-8C,2025-01-22 05:40:29
INV-004713,OUT-0428,PRD-0003,Metformin 850mg,BN-202384-9906,513,82,190,107,196.69,2027-02-02,2025-09-23,in_stock,Refrigerated 2-8C,2024-04-13 02:46:12
INV-004714,OUT-0101,PRD-0011,Ciprofloxacin 250mg,BN-202371-6536,1445,34,148,409,394.93,2024-01-29,2024-04-22,in_stock,Refrigerated 2-8C,2024-09-25 05:01:08
INV-004715,OUT-0025,PRD-0004,Atorvastatin 20mg,BN-202425-2579,361,100,41,412,83.86,2027-01-22,2023-02-23,in_stock,Room Temperature,2024-03-12 07:57:13
INV-004716,OUT-0245,PRD-0021,Fluoxetine 20mg,BN-202499-6043,1376,43,87,408,75.06,2024-02-03,2023-03-26,in_stock,Frozen -20C,2025-05-27 03:02:23
INV-004717,OUT-0486,PRD-0006,Lisinopril 10mg,BN-202343-8387,1498,39,105,190,382.88,2025-11-16,2024-12-17,expired,Room Temperature,2024-09-09 02:18:25
INV-004718,OUT-0274,PRD-0027,Cetirizine 10mg,BN-202478-4299,1568,50,86,353,352.56,2027-01-29,2024-07-13,in_stock,Controlled Room Temp,2023-04-04 13:56:48
INV-004719,OUT-0091,PRD-0040,Rituximab 500mg,BN-202493-2660,669,27,57,50,408.61,2025-05-17,2025-05-06,expired,Frozen -20C,2025-09-28 19:05:04
INV-004720,OUT-0061,PRD-0018,Montelukast 10mg,BN-202465-2155,471,31,82,144,318.47,2027-12-14,2024-05-31,in_stock,Room Temperature,2023-01-09 07:46:20
INV-004721,OUT-0053,PRD-0040,Rituximab 500mg,BN-202387-8834,1867,21,197,69,422.33,2025-08-08,2024-12-09,expired,Controlled Room Temp,2025-09-08 10:34:54
INV-004722,OUT-0086,PRD-0013,Prednisone 10mg,BN-202461-8937,190,19,67,318,256.45,2026-09-01,2025-01-20,in_stock,Frozen -20C,2024-04-26 16:49:52
INV-004723,OUT-0085,PRD-0011,Ciprofloxacin 250mg,BN-202500-4045,1360,0,97,356,144.18,2026-09-27,2025-05-31,in_stock,Frozen -20C,2024-06-30 14:29:22
INV-004724,OUT-0161,PRD-0016,Clopidogrel 75mg,BN-202314-6872,422,54,181,386,153.33,2024-11-03,2024-05-11,in_stock,Frozen -20C,2025-01-16 22:10:39
INV-004725,OUT-0373,PRD-0016,Clopidogrel 75mg,BN-202328-6144,926,62,25,480,114.74,2025-09-02,2023-08-31,expired,Room Temperature,2023-06-13 13:46:31
INV-004726,OUT-0261,PRD-0027,Cetirizine 10mg,BN-202353-2511,1212,16,105,324,439.75,2027-07-06,2024-08-30,in_stock,Frozen -20C,2024-03-30 17:34:06
INV-004727,OUT-0187,PRD-0007,Amlodipine 5mg,BN-202416-3397,528,46,122,443,182.07,2026-08-16,2023-06-07,in_stock,Controlled Room Temp,2025-07-13 17:37:24
INV-004728,OUT-0122,PRD-0010,Levothyroxine 100mcg,BN-202346-5959,16,2,160,256,436.12,2025-01-13,2023-10-01,expired,Room Temperature,2024-01-21 19:41:22
INV-004729,OUT-0265,PRD-0032,Propranolol 40mg,BN-202442-2534,850,0,61,110,415.11,2027-02-13,2024-01-21,in_stock,Controlled Room Temp,2025-02-21 14:39:57
INV-004730,OUT-0106,PRD-0010,Levothyroxine 100mcg,BN-202500-7178,918,98,30,445,257.9,2027-10-06,2023-06-02,in_stock,Controlled Room Temp,2025-01-25 19:15:41
INV-004731,OUT-0294,PRD-0005,Omeprazole 40mg,BN-202399-3654,1401,8,167,399,427.45,2027-09-18,2023-11-16,in_stock,Frozen -20C,2024-12-19 10:19:04
INV-004732,OUT-0207,PRD-0004,Atorvastatin 20mg,BN-202480-5920,1039,74,96,240,269.93,2024-08-21,2023-11-18,in_stock,Frozen -20C,2025-10-30 23:07:48
INV-004733,OUT-0489,PRD-0016,Clopidogrel 75mg,BN-202462-6075,933,2,29,232,63.23,2024-07-04,2024-01-27,expired,Refrigerated 2-8C,2024-10-25 18:58:52
INV-004734,OUT-0013,PRD-0032,Propranolol 40mg,BN-202327-8980,1054,52,113,266,344.6,2025-12-29,2023-07-03,expired,Room Temperature,2023-12-20 12:15:05
INV-004735,OUT-0327,PRD-0045,Infliximab 100mg,BN-202492-1738,360,32,78,349,26.68,2024-04-19,2023-05-31,in_stock,Refrigerated 2-8C,2025-08-04 05:30:55
INV-004736,OUT-0342,PRD-0021,Fluoxetine 20mg,BN-202511-2638,1662,99,125,242,361.32,2027-03-29,2023-10-04,in_stock,Room Temperature,2023-06-02 11:40:19
INV-004737,OUT-0292,PRD-0038,Insulin Lispro 100U,BN-202343-1333,955,46,15,370,216.07,2024-01-05,2025-11-29,expired,Controlled Room Temp,2025-02-03 11:09:27
INV-004738,OUT-0368,PRD-0013,Prednisone 10mg,BN-202352-4880,931,65,185,275,66.91,2026-05-28,2023-07-27,in_stock,Room Temperature,2023-01-05 11:13:17
INV-004739,OUT-0346,PRD-0010,Levothyroxine 100mcg,BN-202510-1490,1343,9,177,319,412.11,2027-05-04,2023-08-31,in_stock,Refrigerated 2-8C,2025-12-26 00:47:19
INV-004740,OUT-0330,PRD-0020,Sertraline 50mg,BN-202458-7856,783,88,134,348,488.19,2026-01-01,2024-07-23,in_stock,Frozen -20C,2024-12-15 05:49:57
INV-004741,OUT-0269,PRD-0034,Furosemide 40mg,BN-202346-2423,1031,42,105,97,434.81,2027-09-17,2023-10-22,in_stock,Frozen -20C,2025-09-16 08:52:04
INV-004742,OUT-0287,PRD-0020,Sertraline 50mg,BN-202456-5487,735,71,173,216,288.18,2027-04-03,2024-06-02,in_stock,Room Temperature,2024-08-10 16:41:24
INV-004743,OUT-0024,PRD-0050,Valsartan 80mg,BN-202483-1382,792,5,56,410,328.32,2024-03-28,2024-10-17,expired,Refrigerated 2-8C,2025-07-31 04:48:37
INV-004744,OUT-0430,PRD-0037,Insulin Glargine 100U,BN-202476-7352,1902,43,188,439,202.65,2024-05-12,2025-07-07,expired,Room Temperature,2023-10-13 04:57:10
INV-004745,OUT-0371,PRD-0036,Allopurinol 300mg,BN-202327-2732,1155,42,176,61,254.45,2026-03-22,2023-04-07,in_stock,Refrigerated 2-8C,2024-01-18 02:08:10
INV-004746,OUT-0353,PRD-0047,Dexamethasone 4mg,BN-202420-9038,87,60,55,433,150.55,2025-05-27,2023-12-05,in_stock,Frozen -20C,2023-01-19 12:15:49
INV-004747,OUT-0060,PRD-0039,Adalimumab 40mg,BN-202414-2852,905,41,29,120,394.07,2027-12-30,2024-06-05,in_stock,Room Temperature,2024-02-09 16:23:14
INV-004748,OUT-0178,PRD-0044,Nivolumab 240mg,BN-202430-2251,487,21,186,329,481.4,2025-03-11,2023-05-02,in_stock,Refrigerated 2-8C,2023-12-24 11:24:32
INV-004749,OUT-0054,PRD-0026,Aspirin 100mg,BN-202449-2272,1823,93,92,247,53.58,2026-11-06,2025-07-27,in_stock,Frozen -20C,2024-12-26 07:00:46
INV-004750,OUT-0292,PRD-0043,Bevacizumab 400mg,BN-202391-4250,0,0,39,298,35.51,2027-11-10,2023-08-24,out_of_stock,Controlled Room Temp,2025-05-15 13:10:39
INV-004751,OUT-0388,PRD-0016,Clopidogrel 75mg,BN-202325-6599,83,3,132,309,161.28,2026-07-24,2024-07-30,low_stock,Refrigerated 2-8C,2023-03-10 19:39:12
INV-004752,OUT-0315,PRD-0003,Metformin 850mg,BN-202343-8832,1162,97,178,185,287.6,2025-07-01,2023-08-12,in_stock,Frozen -20C,2025-03-23 19:49:37
INV-004753,OUT-0134,PRD-0018,Montelukast 10mg,BN-202399-7962,1584,53,50,264,199.62,2025-11-20,2024-12-24,in_stock,Frozen -20C,2023-04-02 22:08:43
INV-004754,OUT-0443,PRD-0006,Lisinopril 10mg,BN-202479-6557,699,25,82,400,357.99,2024-02-19,2024-11-21,in_stock,Refrigerated 2-8C,2025-02-19 11:52:15
