policy_id,customer_id,policy_type,policy_number,start_date,end_date,premium_amount,coverage_amount,deductible,status,agent_id,created_at
POL-202656,101668,life,INS-36870172,2025-01-01,2028-01-01,1925.83,377869.72,2000,cancelled,AGT-0043,2024-12-17 00:00:00
POL-202657,100753,auto,INS-15184744,2025-08-30,2026-08-30,156.79,278514.96,5000,active,AGT-0051,2025-08-06 00:00:00
POL-202658,101727,home,INS-00054312,2024-12-26,2026-12-26,4040.02,474306.19,250,pending,AGT-0177,2024-12-15 00:00:00
POL-202659,100431,health,INS-22649232,2023-10-10,2025-10-09,502.48,652909.58,500,active,AGT-0019,2023-09-13 00:00:00
POL-202660,100690,life,INS-72445038,2023-08-12,2026-08-11,378.98,595953.9,250,expired,AGT-0008,2023-07-30 00:00:00
POL-202661,100024,health,INS-93476499,2023-07-29,2024-07-28,3698.18,653119.08,500,active,AGT-0009,2023-07-17 00:00:00
POL-202662,101785,home,INS-52325377,2023-12-28,2024-12-27,4889.97,316199.06,500,expired,AGT-0109,2023-12-02 00:00:00
POL-202663,101900,health,INS-42267164,2024-05-15,2027-05-15,3782.9,818139.12,2000,active,AGT-0035,2024-05-04 00:00:00
POL-202664,101588,health,INS-84351454,2023-09-03,2024-09-02,4170.97,117581.1,2500,active,AGT-0196,2023-08-14 00:00:00
POL-202665,101170,life,INS-62605538,2024-07-07,2027-07-07,751.26,794185.14,250,expired,AGT-0085,2024-06-26 00:00:00
POL-202666,100430,health,INS-55588599,2024-10-10,2027-10-10,4857.57,407461.32,500,expired,AGT-0160,2024-09-28 00:00:00
POL-202667,100123,auto,INS-18903477,2024-07-06,2027-07-06,2923.62,853578.06,1000,pending,AGT-0047,2024-06-10 00:00:00
POL-202668,100393,home,INS-44995853,2024-02-04,2026-02-03,2798.04,597230.26,5000,active,AGT-0015,2024-01-12 00:00:00
POL-202669,100423,life,INS-91113083,2023-12-18,2026-12-17,2613.46,342702.62,5000,active,AGT-0012,2023-11-20 00:00:00
POL-202670,101019,auto,INS-21216176,2025-07-12,2026-07-12,1835.53,790478.94,5000,active,AGT-0034,2025-06-30 00:00:00
POL-202671,100371,life,INS-25197310,2025-08-27,2027-08-27,2468.85,260580.89,5000,pending,AGT-0145,2025-08-14 00:00:00
POL-202672,100542,home,INS-29833126,2023-03-11,2025-03-10,2164.33,808665.17,250,active,AGT-0099,2023-02-20 00:00:00
POL-202673,101090,home,INS-52810074,2025-03-10,2027-03-10,2754.37,134646.88,2500,expired,AGT-0094,2025-02-12 00:00:00
POL-202674,100748,home,INS-98887105,2025-10-14,2027-10-14,2988.78,787305.78,5000,pending,AGT-0091,2025-09-15 00:00:00
POL-202675,101335,life,INS-48404380,2025-02-16,2026-02-16,2934.91,148316.42,250,cancelled,AGT-0066,2025-02-15 00:00:00
POL-202676,100959,home,INS-08666581,2025-01-08,2027-01-08,4058.64,360685.49,500,expired,AGT-0012,2025-01-05 00:00:00
POL-202677,101548,health,INS-53936223,2023-05-04,2026-05-03,4177.61,618351.33,5000,active,AGT-0162,2023-04-10 00:00:00
POL-202678,100518,health,INS-39364695,2023-03-05,2025-03-04,2840.15,403167.5,500,active,AGT-0027,2023-02-10 00:00:00
POL-202679,100977,life,INS-49465920,2024-02-17,2025-02-16,3443.91,776112.96,500,active,AGT-0016,2024-01-27 00:00:00
POL-202680,101691,home,INS-54888507,2024-08-31,2025-08-31,3386.23,601511.82,2000,active,AGT-0069,2024-08-26 00:00:00
POL-202681,100942,life,INS-32579162,2023-11-15,2026-11-14,4627.0,433105.94,5000,cancelled,AGT-0152,2023-10-16 00:00:00
POL-202682,100542,health,INS-90772692,2024-06-21,2026-06-21,4635.96,313231.27,2500,expired,AGT-0091,2024-05-29 00:00:00
POL-202683,101277,life,INS-52320996,2025-07-23,2028-07-22,2560.02,124814.9,1500,expired,AGT-0186,2025-07-19 00:00:00
POL-202684,101010,life,INS-62725070,2023-10-22,2025-10-21,3660.27,533792.8,500,cancelled,AGT-0175,2023-10-13 00:00:00
POL-202685,101848,auto,INS-12008407,2023-11-27,2024-11-26,3018.52,216581.86,5000,expired,AGT-0034,2023-11-11 00:00:00
POL-202686,100794,auto,INS-58822272,2025-08-03,2027-08-03,4594.7,277917.5,250,cancelled,AGT-0071,2025-08-01 00:00:00
POL-202687,100570,health,INS-48599317,2024-11-19,2027-11-19,1864.59,89961.2,2000,active,AGT-0130,2024-11-16 00:00:00
POL-202688,101960,auto,INS-85878734,2023-02-02,2025-02-01,82.42,144498.71,5000,cancelled,AGT-0137,2023-01-10 00:00:00
POL-202689,101236,home,INS-05386767,2023-03-19,2025-03-18,3885.98,299034.07,2500,active,AGT-0092,2023-03-13 00:00:00
POL-202690,101625,home,INS-70373796,2025-06-24,2027-06-24,2477.32,796643.59,500,active,AGT-0054,2025-06-13 00:00:00
POL-202691,101432,life,INS-72803671,2024-03-20,2025-03-20,4108.6,994831.78,1500,active,AGT-0035,2024-02-26 00:00:00
POL-202692,100903,home,INS-99946501,2025-05-06,2028-05-05,2913.42,89013.63,1000,active,AGT-0004,2025-05-01 00:00:00
POL-202693,100777,auto,INS-23578223,2025-09-29,2027-09-29,3795.12,77035.11,500,cancelled,AGT-0161,2025-09-20 00:00:00
POL-202694,101954,health,INS-94970834,2025-02-22,2027-02-22,1122.05,501751.16,1000,pending,AGT-0122,2025-02-14 00:00:00
POL-202695,100229,auto,INS-06262953,2024-12-30,2025-12-30,71.29,572116.83,500,active,AGT-0117,2024-12-22 00:00:00
POL-202696,100063,life,INS-64414877,2023-04-16,2025-04-15,3132.35,842883.64,1500,active,AGT-0059,2023-04-12 00:00:00
POL-202697,100267,health,INS-74599418,2024-01-30,2026-01-29,4709.64,744656.05,2000,active,AGT-0197,2024-01-24 00:00:00
POL-202698,101402,health,INS-83680898,2025-02-03,2028-02-03,3212.56,896170.6,250,expired,AGT-0106,2025-01-16 00:00:00
POL-202699,101467,auto,INS-80932079,2023-01-01,2025-12-31,341.02,159235.9,250,expired,AGT-0161,2022-12-16 00:00:00
POL-202700,100175,home,INS-64481755,2023-09-06,2026-09-05,2942.5,755058.69,1000,active,AGT-0063,2023-08-17 00:00:00
POL-202701,101318,life,INS-25391255,2025-04-26,2026-04-26,700.45,217607.96,5000,active,AGT-0159,2025-03-27 00:00:00
POL-202702,101597,health,INS-25003089,2024-12-19,2025-12-19,2328.21,451024.96,2000,active,AGT-0043,2024-12-12 00:00:00
POL-202703,100029,auto,INS-73760278,2025-06-07,2026-06-07,4435.65,290179.32,250,active,AGT-0004,2025-06-01 00:00:00
POL-202704,101956,life,INS-70332158,2023-09-07,2024-09-06,4667.14,56608.53,2000,expired,AGT-0109,2023-08-22 00:00:00
POL-202705,101331,life,INS-36303928,2025-11-22,2028-11-21,3917.78,331296.49,2500,expired,AGT-0002,2025-11-03 00:00:00
POL-202706,100694,auto,INS-58674360,2024-09-13,2026-09-13,263.32,622426.87,1500,active,AGT-0064,2024-08-31 00:00:00
POL-202707,100845,life,INS-48988336,2025-03-16,2026-03-16,2254.3,506687.98,1000,active,AGT-0032,2025-03-06 00:00:00
POL-202708,101572,home,INS-28175060,2023-03-22,2025-03-21,3976.49,919669.6,2500,expired,AGT-0196,2023-02-28 00:00:00
POL-202709,100664,auto,INS-94718880,2024-06-14,2026-06-14,773.87,492124.0,1500,active,AGT-0050,2024-05-15 00:00:00
POL-202710,100606,home,INS-69513191,2024-08-09,2025-08-09,2157.44,880031.77,2500,cancelled,AGT-0097,2024-07-25 00:00:00
POL-202711,100526,auto,INS-42967307,2025-06-23,2028-06-22,4477.31,564146.76,2500,active,AGT-0131,2025-05-30 00:00:00
POL-202712,101708,life,INS-46863864,2025-12-27,2027-12-27,2260.27,624388.26,5000,active,AGT-0102,2025-12-06 00:00:00
POL-202713,101662,health,INS-61078127,2025-07-26,2028-07-25,798.62,434503.55,250,expired,AGT-0160,2025-07-18 00:00:00
POL-202714,101338,health,INS-79491765,2024-10-11,2025-10-11,2299.84,61861.05,500,active,AGT-0055,2024-09-12 00:00:00
POL-202715,101728,auto,INS-58988239,2025-06-02,2028-06-01,1366.55,679030.72,2000,expired,AGT-0038,2025-05-03 00:00:00
POL-202716,101831,life,INS-16270491,2024-05-20,2026-05-20,2755.58,277703.14,250,active,AGT-0124,2024-04-29 00:00:00
POL-202717,101207,home,INS-41856233,2025-03-07,2027-03-07,387.95,513871.24,1500,active,AGT-0149,2025-03-01 00:00:00
POL-202718,100885,home,INS-38316729,2023-04-13,2024-04-12,3357.74,949063.91,500,active,AGT-0054,2023-04-02 00:00:00
POL-202719,101590,health,INS-00372470,2023-08-30,2024-08-29,1852.82,892115.6,500,pending,AGT-0040,2023-08-02 00:00:00
POL-202720,100511,auto,INS-94195130,2023-02-25,2026-02-24,3913.12,463256.46,2000,cancelled,AGT-0090,2023-01-30 00:00:00
POL-202721,101203,auto,INS-74552900,2025-01-22,2026-01-22,752.21,311885.28,1000,cancelled,AGT-0098,2025-01-21 00:00:00
POL-202722,100015,auto,INS-35920570,2024-11-14,2026-11-14,4065.43,220728.82,2500,expired,AGT-0179,2024-11-07 00:00:00
POL-202723,100064,home,INS-83922630,2024-07-04,2025-07-04,4114.71,975781.95,5000,expired,AGT-0087,2024-06-13 00:00:00
POL-202724,100388,home,INS-30783716,2025-11-21,2027-11-21,2196.73,936849.05,1000,expired,AGT-0174,2025-11-01 00:00:00
POL-202725,101760,health,INS-42946125,2025-06-22,2026-06-22,3695.02,803255.46,1500,active,AGT-0128,2025-06-13 00:00:00
POL-202726,101923,health,INS-79812331,2023-07-23,2025-07-22,3946.54,255045.35,1500,active,AGT-0014,2023-06-27 00:00:00
POL-202727,100569,auto,INS-60308992,2025-09-26,2027-09-26,4464.1,290874.62,1500,expired,AGT-0022,2025-09-04 00:00:00
POL-202728,101492,health,INS-56311402,2024-05-03,2027-05-03,4556.6,463847.31,500,cancelled,AGT-0092,2024-04-04 00:00:00
POL-202729,100979,health,INS-15308040,2024-09-08,2025-09-08,3708.31,262417.03,1000,cancelled,AGT-0112,2024-08-25 00:00:00
POL-202730,100250,home,INS-27617781,2024-08-17,2027-08-17,3635.94,314530.11,1000,active,AGT-0130,2024-08-05 00:00:00
POL-202731,101808,home,INS-28933234,2023-05-11,2025-05-10,588.69,736673.03,2000,expired,AGT-0045,2023-04-27 00:00:00
POL-202732,100425,life,INS-54223177,2023-12-19,2024-12-18,3183.31,144989.44,2500,active,AGT-0150,2023-11-22 00:00:00
POL-202733,101641,home,INS-81621427,2023-09-09,2025-09-08,2837.78,33572.31,1500,expired,AGT-0032,2023-09-02 00:00:00
POL-202734,101764,home,INS-65657076,2023-01-14,2025-01-13,3605.95,948594.52,1000,pending,AGT-0090,2022-12-31 00:00:00
POL-202735,100929,health,INS-21416350,2023-05-26,2025-05-25,4158.74,670086.27,250,expired,AGT-0119,2023-05-05 00:00:00
POL-202736,101425,health,INS-21421061,2025-03-10,2026-03-10,1518.67,423512.86,2000,cancelled,AGT-0148,2025-03-07 00:00:00
POL-202737,101827,auto,INS-14106455,2025-04-03,2028-04-02,4103.02,317015.52,1500,expired,AGT-0126,2025-03-04 00:00:00
POL-202738,101612,health,INS-82009412,2025-03-29,2027-03-29,4091.29,722380.92,1500,active,AGT-0065,2025-03-13 00:00:00
POL-202739,101993,health,INS-44516194,2023-04-06,2026-04-05,1796.3,18336.44,2500,expired,AGT-0088,2023-03-09 00:00:00
POL-202740,101313,home,INS-65370923,2025-06-11,2027-06-11,1681.18,327448.73,500,active,AGT-0094,2025-06-09 00:00:00
POL-202741,100589,health,INS-87983232,2025-12-19,2026-12-19,2986.76,506266.45,500,active,AGT-0077,2025-11-25 00:00:00
POL-202742,100565,home,INS-36770989,2023-12-08,2024-12-07,2184.07,690069.65,2000,active,AGT-0011,2023-11-24 00:00:00
POL-202743,101824,home,INS-53425170,2025-08-15,2028-08-14,1199.19,530924.66,5000,expired,AGT-0009,2025-08-13 00:00:00
POL-202744,100779,health,INS-13588121,2023-10-14,2025-10-13,2103.68,960491.73,500,expired,AGT-0063,2023-10-08 00:00:00
POL-202745,101639,auto,INS-55524899,2024-06-10,2025-06-10,325.27,98072.4,2500,active,AGT-0146,2024-05-14 00:00:00
POL-202746,101839,home,INS-30871301,2024-05-10,2025-05-10,4489.35,117409.28,250,cancelled,AGT-0131,2024-05-01 00:00:00
POL-202747,101370,auto,INS-61880411,2025-03-31,2027-03-31,1295.38,536459.3,1000,expired,AGT-0082,2025-03-19 00:00:00
POL-202748,100274,life,INS-21261090,2024-12-29,2025-12-29,2869.09,113298.56,250,active,AGT-0106,2024-12-09 00:00:00
POL-202749,100937,life,INS-61029674,2024-12-10,2026-12-10,3552.18,528049.62,1000,active,AGT-0116,2024-11-21 00:00:00
POL-202750,101802,home,INS-69778034,2025-10-24,2027-10-24,3577.46,98102.36,500,active,AGT-0102,2025-10-10 00:00:00
POL-202751,101872,health,INS-93163934,2024-05-21,2027-05-21,4935.69,809806.56,2000,expired,AGT-0148,2024-05-09 00:00:00
POL-202752,101456,health,INS-83557490,2024-05-27,2025-05-27,2346.68,538545.8,500,active,AGT-0175,2024-05-14 00:00:00
POL-202753,101852,auto,INS-85747177,2023-09-09,2026-09-08,3092.9,587322.67,250,cancelled,AGT-0189,2023-08-26 00:00:00
POL-202754,100265,life,INS-15564896,2025-05-19,2028-05-18,1567.27,475821.67,2500,pending,AGT-0152,2025-05-12 00:00:00
POL-202755,100806,life,INS-43224696,2023-10-09,2025-10-08,2649.79,368268.7,250,active,AGT-0152,2023-09-24 00:00:00
POL-202756,100392,health,INS-31815899,2025-09-12,2028-09-11,3648.08,610140.83,250,active,AGT-0002,2025-09-07 00:00:00
POL-202757,101342,health,INS-60993263,2023-06-07,2026-06-06,3807.06,682878.56,2000,active,AGT-0185,2023-05-14 00:00:00
POL-202758,101385,home,INS-43092620,2023-01-19,2024-01-19,2723.13,663804.65,500,active,AGT-0033,2023-01-15 00:00:00
POL-202759,101589,life,INS-48240152,2023-06-04,2026-06-03,255.26,281276.05,1000,expired,AGT-0098,2023-05-29 00:00:00
POL-202760,101693,life,INS-17381018,2024-07-08,2026-07-08,3458.71,158999.31,250,active,AGT-0109,2024-06-24 00:00:00
POL-202761,100445,home,INS-97332471,2024-03-10,2027-03-10,1796.4,526704.53,1000,active,AGT-0034,2024-02-26 00:00:00
POL-202762,100263,life,INS-52589996,2024-05-07,2027-05-07,2715.38,954865.43,250,active,AGT-0165,2024-04-21 00:00:00
POL-202763,100643,life,INS-73903169,2025-12-15,2027-12-15,374.45,280917.87,500,active,AGT-0073,2025-11-28 00:00:00
POL-202764,100610,home,INS-72818858,2024-12-10,2025-12-10,2464.9,375381.85,5000,pending,AGT-0154,2024-12-03 00:00:00
POL-202765,101511,home,INS-40734319,2024-01-13,2027-01-12,317.83,588414.84,2000,expired,AGT-0120,2024-01-12 00:00:00
POL-202766,100287,life,INS-08573469,2024-07-06,2025-07-06,1546.29,789857.48,250,active,AGT-0159,2024-07-05 00:00:00
POL-202767,100959,health,INS-86758970,2023-07-17,2026-07-16,2808.45,243253.54,1000,expired,AGT-0062,2023-06-17 00:00:00
POL-202768,100265,health,INS-15422709,2025-08-30,2028-08-29,3233.19,494623.64,1000,active,AGT-0113,2025-08-17 00:00:00
POL-202769,100133,health,INS-55772005,2023-09-18,2025-09-17,1816.99,947543.47,1000,active,AGT-0143,2023-08-19 00:00:00
POL-202770,100219,life,INS-36889089,2025-08-16,2026-08-16,939.64,395737.55,1500,active,AGT-0175,2025-08-08 00:00:00
POL-202771,101189,home,INS-64353820,2023-09-19,2026-09-18,1367.97,468044.62,250,cancelled,AGT-0018,2023-09-07 00:00:00
POL-202772,100121,auto,INS-18776712,2024-03-01,2026-03-01,4161.01,230357.6,500,expired,AGT-0112,2024-02-24 00:00:00
POL-202773,100968,life,INS-94411530,2025-10-29,2026-10-29,4463.61,814232.59,1500,active,AGT-0181,2025-09-30 00:00:00
POL-202774,101705,auto,INS-91270736,2023-09-27,2026-09-26,4331.1,865904.55,500,active,AGT-0029,2023-09-04 00:00:00
POL-202775,101230,auto,INS-62062724,2023-10-31,2025-10-30,1765.86,249996.2,2500,cancelled,AGT-0081,2023-10-16 00:00:00
POL-202776,101368,auto,INS-47099674,2024-08-12,2025-08-12,467.17,742001.43,1500,pending,AGT-0048,2024-08-06 00:00:00
POL-202777,100069,health,INS-50716239,2024-10-28,2027-10-28,489.77,13816.73,1000,cancelled,AGT-0049,2024-10-15 00:00:00
POL-202778,100515,home,INS-25265557,2025-03-14,2027-03-14,1486.0,218162.65,500,expired,AGT-0145,2025-02-16 00:00:00
POL-202779,101627,health,INS-57681120,2023-07-10,2025-07-09,779.4,693117.96,2500,active,AGT-0015,2023-06-25 00:00:00
POL-202780,101289,home,INS-05655530,2023-12-05,2025-12-04,2019.97,505223.62,1000,active,AGT-0131,2023-12-03 00:00:00
POL-202781,101736,health,INS-40743938,2024-10-16,2027-10-16,2437.9,65814.43,500,active,AGT-0193,2024-10-04 00:00:00
POL-202782,100447,auto,INS-72707593,2023-01-30,2024-01-30,2960.61,900517.26,2500,active,AGT-0163,2023-01-25 00:00:00
POL-202783,100701,health,INS-35924238,2025-09-01,2027-09-01,4429.31,290849.43,1000,expired,AGT-0031,2025-08-16 00:00:00
POL-202784,100340,life,INS-44823289,2025-08-05,2028-08-04,187.66,296401.97,5000,active,AGT-0056,2025-07-28 00:00:00
POL-202785,100377,life,INS-01710637,2025-02-14,2027-02-14,3260.11,972416.91,2500,active,AGT-0136,2025-02-04 00:00:00
POL-202786,101922,auto,INS-81186893,2024-11-15,2026-11-15,3755.39,737498.47,1000,active,AGT-0081,2024-10-30 00:00:00
POL-202787,100418,life,INS-83954345,2023-05-20,2026-05-19,1863.93,789731.94,5000,pending,AGT-0102,2023-05-01 00:00:00
POL-202788,101382,health,INS-71284038,2025-01-05,2028-01-05,4094.21,367321.39,2000,active,AGT-0106,2025-01-04 00:00:00
POL-202789,100086,home,INS-40588704,2024-03-24,2026-03-24,3732.58,161911.75,2000,cancelled,AGT-0189,2024-03-15 00:00:00
POL-202790,101057,life,INS-91931873,2023-10-14,2024-10-13,93.09,168158.3,500,active,AGT-0188,2023-10-05 00:00:00
POL-202791,100694,life,INS-23351950,2025-09-09,2028-09-08,3187.79,840787.27,500,active,AGT-0034,2025-09-01 00:00:00
POL-202792,100993,health,INS-96233440,2025-04-26,2026-04-26,1401.43,291892.79,1500,active,AGT-0015,2025-04-20 00:00:00
POL-202793,101268,health,INS-59389833,2023-04-05,2026-04-04,433.52,792174.46,500,active,AGT-0144,2023-03-31 00:00:00
POL-202794,100250,auto,INS-33787335,2024-02-15,2026-02-14,3209.95,157118.84,2500,active,AGT-0040,2024-02-09 00:00:00
POL-202795,101244,life,INS-80582998,2023-03-09,2024-03-08,3595.68,676970.96,1000,expired,AGT-0035,2023-02-19 00:00:00
POL-202796,100534,auto,INS-95981488,2025-08-01,2027-08-01,3400.51,670938.6,5000,active,AGT-0155,2025-07-30 00:00:00
POL-202797,101887,health,INS-05951556,2024-03-11,2027-03-11,4993.67,301117.41,1500,active,AGT-0176,2024-02-20 00:00:00
POL-202798,100050,auto,INS-74642273,2025-06-16,2028-06-15,821.35,310413.79,1500,pending,AGT-0097,2025-05-27 00:00:00
POL-202799,100633,home,INS-00636470,2025-06-02,2028-06-01,4106.93,683207.21,2000,expired,AGT-0054,2025-05-16 00:00:00
POL-202800,100837,home,INS-48704280,2024-12-30,2027-12-30,131.18,333709.47,2000,active,AGT-0163,2024-12-16 00:00:00
POL-202801,100339,health,INS-48919294,2024-01-13,2026-01-12,1932.6,753273.38,500,active,AGT-0200,2024-01-08 00:00:00
POL-202802,100671,health,INS-47633779,2023-11-22,2025-11-21,1262.99,946024.43,2500,cancelled,AGT-0106,2023-10-23 00:00:00
POL-202803,101107,home,INS-93804701,2025-08-27,2026-08-27,3651.9,277777.11,500,active,AGT-0173,2025-08-05 00:00:00
POL-202804,100494,life,INS-30376049,2024-05-29,2026-05-29,2110.13,114301.61,1000,active,AGT-0077,2024-05-09 00:00:00
POL-202805,101493,health,INS-19179970,2023-06-28,2026-06-27,288.58,384644.11,2000,active,AGT-0129,2023-06-01 00:00:00
POL-202806,101125,health,INS-57973108,2025-11-30,2028-11-29,2632.8,476166.56,2000,pending,AGT-0070,2025-11-21 00:00:00
POL-202807,101238,life,INS-02713622,2023-02-08,2024-02-08,3416.9,798350.93,2500,expired,AGT-0160,2023-01-27 00:00:00
POL-202808,100171,health,INS-55784190,2024-10-25,2026-10-25,4010.01,237252.44,1000,active,AGT-0144,2024-10-07 00:00:00
POL-202809,100467,home,INS-32221138,2023-07-27,2026-07-26,1275.49,37382.71,1500,expired,AGT-0049,2023-07-18 00:00:00
POL-202810,100961,health,INS-86918660,2023-05-20,2024-05-19,3244.74,792085.81,500,active,AGT-0127,2023-04-30 00:00:00
POL-202811,101986,home,INS-70941957,2023-01-05,2024-01-05,3890.68,877891.19,500,pending,AGT-0008,2023-01-02 00:00:00
POL-202812,100790,home,INS-24168584,2023-07-16,2026-07-15,3833.69,188576.75,250,expired,AGT-0062,2023-06-27 00:00:00
POL-202813,100204,life,INS-53698105,2023-11-08,2024-11-07,412.32,202898.92,5000,cancelled,AGT-0164,2023-10-14 00:00:00
POL-202814,101405,home,INS-34053474,2023-05-17,2025-05-16,3851.72,597710.6,500,active,AGT-0125,2023-05-15 00:00:00
POL-202815,100376,home,INS-92308107,2023-09-08,2026-09-07,2994.28,432182.69,500,active,AGT-0029,2023-09-02 00:00:00
POL-202816,101275,life,INS-99345651,2023-02-07,2024-02-07,533.53,775550.43,1500,expired,AGT-0103,2023-01-09 00:00:00
POL-202817,101179,auto,INS-39072674,2023-01-16,2026-01-15,78.23,114146.86,2000,expired,AGT-0193,2022-12-23 00:00:00
POL-202818,100163,health,INS-53396259,2025-02-09,2027-02-09,4222.33,884739.05,5000,cancelled,AGT-0076,2025-01-12 00:00:00
POL-202819,100633,home,INS-99178027,2024-06-10,2025-06-10,3931.58,515209.87,5000,active,AGT-0096,2024-05-11 00:00:00
POL-202820,100149,life,INS-15227372,2024-08-06,2027-08-06,2489.42,441009.55,250,active,AGT-0161,2024-08-04 00:00:00
POL-202821,101839,health,INS-26386171,2023-01-23,2024-01-23,2439.03,537708.3,500,pending,AGT-0066,2023-01-21 00:00:00
POL-202822,100096,home,INS-68138358,2025-11-30,2026-11-30,4312.19,549862.84,2500,active,AGT-0161,2025-11-07 00:00:00
POL-202823,101164,auto,INS-17810524,2024-01-02,2025-01-01,880.27,386635.14,2500,active,AGT-0096,2023-12-05 00:00:00
POL-202824,101230,home,INS-50357835,2023-12-31,2025-12-30,3504.58,550920.62,500,expired,AGT-0194,2023-12-19 00:00:00
POL-202825,100383,health,INS-42113579,2025-02-26,2026-02-26,1836.68,658985.2,250,cancelled,AGT-0023,2025-02-18 00:00:00
POL-202826,100229,auto,INS-61444005,2025-06-13,2027-06-13,2841.8,728291.18,500,expired,AGT-0191,2025-06-06 00:00:00
POL-202827,100343,health,INS-79979843,2025-10-08,2028-10-07,181.53,751806.96,250,active,AGT-0130,2025-10-04 00:00:00
POL-202828,100232,health,INS-15227911,2025-08-17,2028-08-16,2708.24,739486.33,2000,active,AGT-0082,2025-08-13 00:00:00
POL-202829,100683,home,INS-07465506,2025-11-04,2027-11-04,4379.63,756472.28,1500,active,AGT-0200,2025-11-03 00:00:00
