test_id,batch_id,test_type,test_date,result_value,unit,specification_min,specification_max,pass_fail,analyst_id,equipment_id,lab_id,deviation_id,notes,created_at
TST-004053,BAT-002523,dissolution,2023-04-08,84.3,%,80.0,100.0,pass,ANL-016,EQP-0009,LAB-014,,Retest performed,2023-04-08 11:30:19
TST-004054,BAT-000119,potency,2023-12-31,97.28,%,95.0,105.0,pass,ANL-011,EQP-0079,LAB-006,,Retest performed,2023-12-31 14:18:19
TST-004055,BAT-002910,purity,2024-12-18,98.95,%,98.0,100.0,pass,ANL-033,EQP-0076,LAB-005,,,2024-12-18 17:53:00
TST-004056,BAT-002195,dissolution,2023-01-19,92.02,%,80.0,100.0,pass,ANL-027,EQP-0087,LAB-004,,Sample re-prepared,2023-01-19 12:26:05
TST-004057,BAT-000750,identity,2025-04-26,0.9851,ratio,0.98,1.02,pass,ANL-010,EQP-0009,LAB-003,,Sample re-prepared,2025-04-26 19:18:31
TST-004058,BAT-000201,dissolution,2025-09-23,93.32,%,80.0,100.0,pass,ANL-046,EQP-0012,LAB-014,,Sample re-prepared,2025-09-24 00:31:07
TST-004059,BAT-001442,microbial,2024-09-21,6.0,CFU/g,0,100,pass,ANL-003,EQP-0025,LAB-014,,,2024-09-21 17:33:11
TST-004060,BAT-000496,microbial,2024-12-20,0.0,CFU/g,0,100,pass,ANL-047,EQP-0006,LAB-012,,Sample re-prepared,2024-12-20 19:00:57
TST-004061,BAT-000675,purity,2025-11-02,99.84,%,98.0,100.0,pass,ANL-040,EQP-0034,LAB-001,,Sample re-prepared,2025-11-03 00:20:28
TST-004062,BAT-000284,stability,2025-06-12,98.82,%,90.0,110.0,pass,ANL-036,EQP-0009,LAB-004,,Minor deviation noted,2025-06-12 20:54:32
TST-004063,BAT-002572,stability,2023-11-13,99.69,%,90.0,110.0,pass,ANL-010,EQP-0019,LAB-005,,Minor deviation noted,2023-11-14 04:04:29
TST-004064,BAT-001773,purity,2024-10-28,99.09,%,98.0,100.0,pass,ANL-043,EQP-0063,LAB-011,,Sample re-prepared,2024-10-28 11:30:06
TST-004065,BAT-000526,purity,2024-06-09,100.21,%,98.0,100.0,fail,ANL-031,EQP-0017,LAB-008,DEV-6641,OOS investigation initiated,2024-06-09 06:56:54
TST-004066,BAT-002821,microbial,2024-04-05,12.0,CFU/g,0,100,pass,ANL-030,EQP-0006,LAB-015,,,2024-04-05 21:43:29
TST-004067,BAT-002372,microbial,2024-02-17,52.0,CFU/g,0,100,pass,ANL-025,EQP-0013,LAB-008,,Retest performed,2024-02-17 11:22:51
TST-004068,BAT-001292,purity,2024-09-15,100.68,%,98.0,100.0,fail,ANL-032,EQP-0094,LAB-011,DEV-5701,Deviation logged,2024-09-15 16:02:56
TST-004069,BAT-001730,identity,2025-12-17,1.0054,ratio,0.98,1.02,pass,ANL-020,EQP-0001,LAB-010,,,2025-12-17 10:47:38
TST-004070,BAT-002801,purity,2024-08-22,100.62,%,98.0,100.0,fail,ANL-002,EQP-0093,LAB-015,DEV-8458,OOS investigation initiated,2024-08-22 08:54:56
TST-004071,BAT-000267,potency,2023-02-10,100.66,%,95.0,105.0,pass,ANL-019,EQP-0066,LAB-001,,Minor deviation noted,2023-02-10 07:23:08
TST-004072,BAT-000797,purity,2024-07-08,99.06,%,98.0,100.0,pass,ANL-004,EQP-0100,LAB-009,,,2024-07-08 11:15:32
TST-004073,BAT-001166,microbial,2024-04-12,16.0,CFU/g,0,100,pass,ANL-025,EQP-0088,LAB-014,,Retest performed,2024-04-12 10:01:58
TST-004074,BAT-001074,potency,2025-12-22,97.36,%,95.0,105.0,pass,ANL-012,EQP-0036,LAB-012,,,2025-12-22 23:25:45
TST-004075,BAT-000592,microbial,2024-09-30,95.0,CFU/g,0,100,pass,ANL-028,EQP-0099,LAB-010,,,2024-09-30 19:32:43
TST-004076,BAT-001023,microbial,2023-10-09,31.0,CFU/g,0,100,pass,ANL-031,EQP-0092,LAB-003,,,2023-10-09 17:33:33
TST-004077,BAT-000591,identity,2023-05-01,0.9901,ratio,0.98,1.02,pass,ANL-014,EQP-0085,LAB-010,,,2023-05-01 14:33:49
TST-004078,BAT-001979,dissolution,2024-10-29,88.1,%,80.0,100.0,pass,ANL-027,EQP-0091,LAB-006,,,2024-10-30 03:55:09
TST-004079,BAT-002806,microbial,2024-09-09,5.0,CFU/g,0,100,pass,ANL-042,EQP-0085,LAB-009,,,2024-09-09 09:28:05
TST-004080,BAT-001369,microbial,2024-11-21,52.0,CFU/g,0,100,pass,ANL-050,EQP-0067,LAB-010,,,2024-11-22 01:53:47
TST-004081,BAT-002848,purity,2024-03-14,99.14,%,98.0,100.0,pass,ANL-002,EQP-0056,LAB-004,,,2024-03-14 14:39:08
TST-004082,BAT-001960,identity,2025-04-14,0.9791,ratio,0.98,1.02,fail,ANL-029,EQP-0020,LAB-012,DEV-8467,Deviation logged,2025-04-14 21:39:01
TST-004083,BAT-001814,identity,2023-11-25,1.0051,ratio,0.98,1.02,pass,ANL-015,EQP-0054,LAB-002,,,2023-11-26 02:42:56
TST-004084,BAT-002694,identity,2025-08-14,1.0085,ratio,0.98,1.02,pass,ANL-026,EQP-0040,LAB-001,,Within spec,2025-08-14 10:57:40
TST-004085,BAT-002835,stability,2023-07-27,110.43,%,90.0,110.0,fail,ANL-046,EQP-0004,LAB-008,DEV-3885,Retest required,2023-07-27 10:14:12
TST-004086,BAT-002578,microbial,2024-05-15,25.0,CFU/g,0,100,pass,ANL-012,EQP-0095,LAB-014,,Minor deviation noted,2024-05-15 06:39:14
TST-004087,BAT-000365,identity,2024-01-18,1.0077,ratio,0.98,1.02,pass,ANL-018,EQP-0044,LAB-010,,,2024-01-18 03:02:30
TST-004088,BAT-002972,purity,2024-01-09,99.36,%,98.0,100.0,pass,ANL-018,EQP-0022,LAB-002,,,2024-01-09 06:58:46
TST-004089,BAT-002133,purity,2024-06-16,99.22,%,98.0,100.0,pass,ANL-050,EQP-0044,LAB-012,,Retest performed,2024-06-16 09:06:31
TST-004090,BAT-001029,purity,2024-04-20,99.87,%,98.0,100.0,pass,ANL-004,EQP-0008,LAB-009,,Sample re-prepared,2024-04-20 13:30:38
TST-004091,BAT-002755,microbial,2025-07-02,3.0,CFU/g,0,100,pass,ANL-023,EQP-0009,LAB-001,,,2025-07-02 15:45:52
TST-004092,BAT-001029,identity,2023-04-27,1.0228,ratio,0.98,1.02,fail,ANL-049,EQP-0080,LAB-013,DEV-6895,Deviation logged,2023-04-27 10:33:24
TST-004093,BAT-002942,microbial,2023-10-19,7.0,CFU/g,0,100,pass,ANL-010,EQP-0067,LAB-004,,Retest performed,2023-10-19 21:07:02
TST-004094,BAT-000555,stability,2023-04-05,96.2,%,90.0,110.0,pass,ANL-018,EQP-0077,LAB-014,,,2023-04-05 15:15:39
TST-004095,BAT-001623,dissolution,2023-08-10,92.64,%,80.0,100.0,pass,ANL-026,EQP-0079,LAB-002,,Within spec,2023-08-11 04:04:07
TST-004096,BAT-002635,potency,2023-12-31,100.26,%,95.0,105.0,pass,ANL-012,EQP-0030,LAB-005,,,2023-12-31 10:51:13
TST-004097,BAT-001883,identity,2024-12-11,0.9948,ratio,0.98,1.02,pass,ANL-049,EQP-0089,LAB-012,,,2024-12-11 03:38:02
TST-004098,BAT-002768,potency,2024-12-12,102.22,%,95.0,105.0,pass,ANL-021,EQP-0080,LAB-007,,Retest performed,2024-12-12 10:25:06
TST-004099,BAT-002545,potency,2023-05-27,100.87,%,95.0,105.0,pass,ANL-049,EQP-0061,LAB-014,,,2023-05-28 00:30:09
TST-004100,BAT-001972,purity,2023-03-01,98.58,%,98.0,100.0,pass,ANL-011,EQP-0057,LAB-013,,,2023-03-01 02:13:50
TST-004101,BAT-002634,microbial,2024-02-26,4.0,CFU/g,0,100,pass,ANL-023,EQP-0022,LAB-002,,,2024-02-26 04:01:14
TST-004102,BAT-002490,microbial,2025-01-30,3.0,CFU/g,0,100,pass,ANL-047,EQP-0024,LAB-006,,Minor deviation noted,2025-01-31 04:55:09
TST-004103,BAT-002848,potency,2024-07-25,98.8,%,95.0,105.0,pass,ANL-016,EQP-0055,LAB-009,,Minor deviation noted,2024-07-26 03:58:33
TST-004104,BAT-001117,identity,2024-08-22,0.994,ratio,0.98,1.02,pass,ANL-019,EQP-0098,LAB-006,,,2024-08-22 17:17:47
TST-004105,BAT-002355,stability,2023-01-09,97.27,%,90.0,110.0,pass,ANL-011,EQP-0067,LAB-006,,Minor deviation noted,2023-01-09 08:11:52
TST-004106,BAT-001582,identity,2025-10-21,0.9967,ratio,0.98,1.02,pass,ANL-036,EQP-0081,LAB-013,,,2025-10-21 22:24:00
TST-004107,BAT-002166,stability,2023-04-29,92.71,%,90.0,110.0,pass,ANL-045,EQP-0026,LAB-015,,,2023-04-29 21:19:18
TST-004108,BAT-000957,dissolution,2024-03-24,90.9,%,80.0,100.0,pass,ANL-008,EQP-0012,LAB-012,,Within spec,2024-03-24 22:39:19
TST-004109,BAT-002814,stability,2023-03-22,101.86,%,90.0,110.0,pass,ANL-047,EQP-0037,LAB-006,,Minor deviation noted,2023-03-22 23:59:45
TST-004110,BAT-001967,microbial,2023-11-15,45.0,CFU/g,0,100,pass,ANL-018,EQP-0075,LAB-008,,,2023-11-15 05:53:20
TST-004111,BAT-000075,purity,2023-03-04,99.43,%,98.0,100.0,pass,ANL-038,EQP-0078,LAB-002,,,2023-03-04 08:53:47
TST-004112,BAT-000291,microbial,2024-06-04,25.0,CFU/g,0,100,pass,ANL-040,EQP-0060,LAB-007,,,2024-06-04 13:51:31
TST-004113,BAT-000215,stability,2024-02-04,97.16,%,90.0,110.0,pass,ANL-001,EQP-0077,LAB-004,,Retest performed,2024-02-04 20:45:25
TST-004114,BAT-002876,dissolution,2025-01-17,81.04,%,80.0,100.0,pass,ANL-019,EQP-0002,LAB-007,,,2025-01-17 14:51:49
TST-004115,BAT-001605,potency,2023-03-09,101.77,%,95.0,105.0,pass,ANL-019,EQP-0020,LAB-009,,Sample re-prepared,2023-03-10 00:39:31
TST-004116,BAT-000881,dissolution,2025-01-28,88.23,%,80.0,100.0,pass,ANL-007,EQP-0057,LAB-005,,Sample re-prepared,2025-01-29 01:35:22
TST-004117,BAT-001217,dissolution,2023-04-27,99.04,%,80.0,100.0,pass,ANL-049,EQP-0068,LAB-015,,Within spec,2023-04-27 04:24:32
TST-004118,BAT-001295,microbial,2025-10-04,4.0,CFU/g,0,100,pass,ANL-050,EQP-0085,LAB-006,,Within spec,2025-10-05 02:59:41
TST-004119,BAT-000593,stability,2023-12-21,97.09,%,90.0,110.0,pass,ANL-025,EQP-0098,LAB-002,,,2023-12-21 14:59:33
TST-004120,BAT-001962,microbial,2025-07-22,14.0,CFU/g,0,100,pass,ANL-019,EQP-0098,LAB-004,,,2025-07-22 03:12:24
TST-004121,BAT-000217,potency,2024-09-08,100.47,%,95.0,105.0,pass,ANL-007,EQP-0001,LAB-006,,Within spec,2024-09-08 10:04:11
TST-004122,BAT-000115,stability,2024-09-17,100.28,%,90.0,110.0,pass,ANL-033,EQP-0055,LAB-009,,Retest performed,2024-09-18 04:40:46
TST-004123,BAT-000463,identity,2024-11-04,1.0007,ratio,0.98,1.02,pass,ANL-031,EQP-0031,LAB-014,,,2024-11-04 20:46:53
TST-004124,BAT-002279,purity,2023-06-15,99.97,%,98.0,100.0,pass,ANL-040,EQP-0014,LAB-002,,,2023-06-16 00:55:45
TST-004125,BAT-002470,identity,2025-03-27,1.0022,ratio,0.98,1.02,pass,ANL-008,EQP-0088,LAB-007,,,2025-03-27 18:50:43
TST-004126,BAT-000093,microbial,2025-03-05,37.0,CFU/g,0,100,pass,ANL-030,EQP-0080,LAB-004,,Retest performed,2025-03-05 23:04:03
TST-004127,BAT-002752,stability,2024-02-04,104.47,%,90.0,110.0,pass,ANL-041,EQP-0015,LAB-001,,Minor deviation noted,2024-02-04 15:05:52
TST-004128,BAT-000146,purity,2023-12-30,98.88,%,98.0,100.0,pass,ANL-050,EQP-0098,LAB-003,,,2023-12-30 14:55:02
TST-004129,BAT-002264,identity,2023-09-15,1.004,ratio,0.98,1.02,pass,ANL-021,EQP-0042,LAB-011,,,2023-09-15 21:56:16
TST-004130,BAT-000557,stability,2025-12-10,103.53,%,90.0,110.0,pass,ANL-022,EQP-0079,LAB-003,,,2025-12-11 05:28:44
TST-004131,BAT-000116,identity,2023-04-11,1.0186,ratio,0.98,1.02,pass,ANL-010,EQP-0006,LAB-007,,,2023-04-11 17:09:51
TST-004132,BAT-001475,stability,2025-02-09,97.55,%,90.0,110.0,pass,ANL-032,EQP-0094,LAB-013,,Minor deviation noted,2025-02-10 07:26:44
TST-004133,BAT-002240,microbial,2025-01-02,3.0,CFU/g,0,100,pass,ANL-033,EQP-0081,LAB-005,,,2025-01-02 16:47:31
TST-004134,BAT-002470,stability,2023-07-23,101.13,%,90.0,110.0,pass,ANL-014,EQP-0017,LAB-010,,Minor deviation noted,2023-07-23 20:34:03
TST-004135,BAT-001751,microbial,2025-05-25,16.0,CFU/g,0,100,pass,ANL-023,EQP-0057,LAB-005,,Minor deviation noted,2025-05-25 07:43:23
TST-004136,BAT-001642,stability,2025-09-19,100.01,%,90.0,110.0,pass,ANL-028,EQP-0096,LAB-002,,,2025-09-19 22:34:08
TST-004137,BAT-001467,potency,2023-01-04,100.2,%,95.0,105.0,pass,ANL-042,EQP-0008,LAB-005,,Retest performed,2023-01-04 21:46:37
TST-004138,BAT-002287,microbial,2023-01-04,2.0,CFU/g,0,100,pass,ANL-005,EQP-0046,LAB-015,,Within spec,2023-01-04 20:04:43
TST-004139,BAT-000043,dissolution,2025-12-13,91.96,%,80.0,100.0,pass,ANL-024,EQP-0086,LAB-004,,Within spec,2025-12-13 16:43:42
TST-004140,BAT-002817,microbial,2024-05-13,21.0,CFU/g,0,100,pass,ANL-012,EQP-0043,LAB-006,,Retest performed,2024-05-13 15:46:19
TST-004141,BAT-000282,dissolution,2023-04-09,95.4,%,80.0,100.0,pass,ANL-014,EQP-0058,LAB-007,,Retest performed,2023-04-09 06:34:26
TST-004142,BAT-000402,microbial,2023-11-04,4.0,CFU/g,0,100,pass,ANL-031,EQP-0087,LAB-010,,Sample re-prepared,2023-11-05 00:44:56
TST-004143,BAT-002869,stability,2025-07-15,99.94,%,90.0,110.0,pass,ANL-045,EQP-0086,LAB-013,,Sample re-prepared,2025-07-15 14:52:38
TST-004144,BAT-002641,dissolution,2023-08-21,89.44,%,80.0,100.0,pass,ANL-049,EQP-0088,LAB-007,,Within spec,2023-08-21 04:39:49
TST-004145,BAT-001067,identity,2023-10-13,1.0161,ratio,0.98,1.02,pass,ANL-037,EQP-0075,LAB-001,,Sample re-prepared,2023-10-13 15:32:28
TST-004146,BAT-002789,identity,2023-01-12,1.021,ratio,0.98,1.02,fail,ANL-046,EQP-0096,LAB-009,DEV-6124,OOS investigation initiated,2023-01-12 10:02:43
TST-004147,BAT-000967,identity,2023-10-17,1.0097,ratio,0.98,1.02,pass,ANL-020,EQP-0047,LAB-008,,Retest performed,2023-10-17 18:42:45
TST-004148,BAT-000959,dissolution,2025-10-05,92.73,%,80.0,100.0,pass,ANL-011,EQP-0020,LAB-009,,,2025-10-05 17:51:36
TST-004149,BAT-002387,dissolution,2023-08-10,96.1,%,80.0,100.0,pass,ANL-048,EQP-0093,LAB-015,,Within spec,2023-08-10 07:19:27
TST-004150,BAT-000423,potency,2024-11-07,101.39,%,95.0,105.0,pass,ANL-009,EQP-0013,LAB-011,,Sample re-prepared,2024-11-07 03:47:19
TST-004151,BAT-000163,identity,2024-12-11,1.0081,ratio,0.98,1.02,pass,ANL-022,EQP-0077,LAB-001,,Within spec,2024-12-11 04:37:12
TST-004152,BAT-000829,purity,2025-09-20,98.48,%,98.0,100.0,pass,ANL-042,EQP-0098,LAB-005,,,2025-09-20 12:14:38
TST-004153,BAT-000347,dissolution,2025-03-02,98.54,%,80.0,100.0,pass,ANL-010,EQP-0036,LAB-013,,,2025-03-03 01:16:10
TST-004154,BAT-000075,purity,2024-06-11,98.79,%,98.0,100.0,pass,ANL-021,EQP-0057,LAB-004,,Sample re-prepared,2024-06-11 07:16:08
TST-004155,BAT-002481,stability,2024-02-20,96.88,%,90.0,110.0,pass,ANL-041,EQP-0052,LAB-001,,,2024-02-20 21:44:12
TST-004156,BAT-001454,potency,2023-07-30,102.49,%,95.0,105.0,pass,ANL-038,EQP-0079,LAB-002,,Sample re-prepared,2023-07-30 17:14:54
TST-004157,BAT-002772,purity,2024-05-07,99.42,%,98.0,100.0,pass,ANL-037,EQP-0047,LAB-010,,Within spec,2024-05-07 12:34:56
TST-004158,BAT-001669,microbial,2023-07-08,13.0,CFU/g,0,100,pass,ANL-001,EQP-0061,LAB-001,,,2023-07-09 03:37:30
TST-004159,BAT-001784,identity,2025-01-24,0.9863,ratio,0.98,1.02,pass,ANL-031,EQP-0025,LAB-007,,Within spec,2025-01-25 00:13:15
TST-004160,BAT-000197,potency,2024-06-20,96.86,%,95.0,105.0,pass,ANL-031,EQP-0062,LAB-004,,,2024-06-20 09:49:27
TST-004161,BAT-001159,identity,2025-04-22,1.0012,ratio,0.98,1.02,pass,ANL-018,EQP-0070,LAB-008,,Retest performed,2025-04-22 12:10:59
TST-004162,BAT-001464,purity,2025-06-11,99.16,%,98.0,100.0,pass,ANL-035,EQP-0037,LAB-005,,,2025-06-11 10:01:59
TST-004163,BAT-002332,potency,2023-04-05,100.89,%,95.0,105.0,pass,ANL-034,EQP-0059,LAB-009,,Sample re-prepared,2023-04-05 22:39:07
TST-004164,BAT-001328,stability,2023-11-06,98.04,%,90.0,110.0,pass,ANL-014,EQP-0003,LAB-003,,,2023-11-06 08:30:34
TST-004165,BAT-000128,purity,2024-12-04,99.54,%,98.0,100.0,pass,ANL-020,EQP-0006,LAB-014,,Sample re-prepared,2024-12-04 13:01:42
TST-004166,BAT-002622,purity,2023-11-09,98.9,%,98.0,100.0,pass,ANL-050,EQP-0001,LAB-013,,Retest performed,2023-11-09 07:38:38
TST-004167,BAT-001711,dissolution,2025-11-30,82.11,%,80.0,100.0,pass,ANL-046,EQP-0054,LAB-015,,,2025-11-30 01:48:36
TST-004168,BAT-002558,identity,2023-12-22,1.004,ratio,0.98,1.02,pass,ANL-032,EQP-0009,LAB-010,,Within spec,2023-12-22 17:07:12
TST-004169,BAT-001447,microbial,2024-05-11,1.0,CFU/g,0,100,pass,ANL-046,EQP-0090,LAB-012,,,2024-05-11 10:54:48
TST-004170,BAT-001184,stability,2024-05-16,99.46,%,90.0,110.0,pass,ANL-012,EQP-0022,LAB-014,,Within spec,2024-05-16 04:09:41
TST-004171,BAT-001604,potency,2024-07-02,105.28,%,95.0,105.0,fail,ANL-002,EQP-0011,LAB-010,DEV-3795,Deviation logged,2024-07-02 09:35:16
TST-004172,BAT-001793,stability,2025-07-24,105.62,%,90.0,110.0,pass,ANL-002,EQP-0039,LAB-008,,Sample re-prepared,2025-07-24 03:05:19
TST-004173,BAT-000047,stability,2023-10-12,97.12,%,90.0,110.0,pass,ANL-021,EQP-0006,LAB-002,,,2023-10-13 07:24:32
TST-004174,BAT-002022,dissolution,2025-08-07,96.72,%,80.0,100.0,pass,ANL-039,EQP-0023,LAB-004,,,2025-08-07 18:33:40
TST-004175,BAT-001675,potency,2025-12-24,101.78,%,95.0,105.0,pass,ANL-042,EQP-0036,LAB-008,,Retest performed,2025-12-24 11:49:32
TST-004176,BAT-001901,identity,2025-09-05,1.0106,ratio,0.98,1.02,pass,ANL-032,EQP-0079,LAB-007,,Sample re-prepared,2025-09-05 20:56:10
TST-004177,BAT-000525,stability,2023-11-16,100.51,%,90.0,110.0,pass,ANL-005,EQP-0094,LAB-002,,Within spec,2023-11-16 15:40:56
TST-004178,BAT-002997,dissolution,2025-07-09,87.06,%,80.0,100.0,pass,ANL-033,EQP-0091,LAB-010,,,2025-07-09 21:57:57
TST-004179,BAT-000035,potency,2024-11-01,99.97,%,95.0,105.0,pass,ANL-044,EQP-0038,LAB-011,,,2024-11-02 01:01:09
TST-004180,BAT-001101,dissolution,2023-04-20,80.52,%,80.0,100.0,pass,ANL-014,EQP-0063,LAB-001,,,2023-04-20 17:11:06
TST-004181,BAT-001072,potency,2025-04-20,103.64,%,95.0,105.0,pass,ANL-039,EQP-0061,LAB-009,,Retest performed,2025-04-20 23:56:35
TST-004182,BAT-000921,potency,2024-05-08,98.99,%,95.0,105.0,pass,ANL-041,EQP-0059,LAB-011,,,2024-05-08 19:17:26
TST-004183,BAT-000992,microbial,2024-01-14,56.0,CFU/g,0,100,pass,ANL-037,EQP-0013,LAB-011,,,2024-01-15 01:40:59
TST-004184,BAT-001444,dissolution,2024-05-04,81.26,%,80.0,100.0,pass,ANL-035,EQP-0004,LAB-007,,Retest performed,2024-05-04 11:36:25
TST-004185,BAT-000225,microbial,2025-11-09,8.0,CFU/g,0,100,pass,ANL-048,EQP-0097,LAB-008,,,2025-11-09 09:24:46
TST-004186,BAT-002050,identity,2024-09-05,1.0054,ratio,0.98,1.02,pass,ANL-039,EQP-0025,LAB-004,,,2024-09-05 16:40:33
TST-004187,BAT-000089,purity,2023-03-19,99.67,%,98.0,100.0,pass,ANL-050,EQP-0071,LAB-003,,Minor deviation noted,2023-03-20 02:41:49
TST-004188,BAT-000055,dissolution,2023-11-30,93.05,%,80.0,100.0,pass,ANL-022,EQP-0021,LAB-009,,Retest performed,2023-11-30 13:10:24
TST-004189,BAT-000847,dissolution,2025-06-09,76.63,%,80.0,100.0,fail,ANL-029,EQP-0041,LAB-014,DEV-8674,Deviation logged,2025-06-09 03:48:40
TST-004190,BAT-000916,purity,2024-08-08,97.94,%,98.0,100.0,fail,ANL-008,EQP-0016,LAB-009,DEV-4437,Retest required,2024-08-09 06:29:42
TST-004191,BAT-000710,potency,2024-05-11,104.79,%,95.0,105.0,pass,ANL-044,EQP-0017,LAB-006,,,2024-05-11 15:39:38
TST-004192,BAT-000270,purity,2023-03-14,100.48,%,98.0,100.0,fail,ANL-039,EQP-0039,LAB-003,DEV-7425,Retest required,2023-03-15 03:46:07
TST-004193,BAT-001191,identity,2025-08-09,0.9885,ratio,0.98,1.02,pass,ANL-049,EQP-0063,LAB-001,,,2025-08-10 06:09:06
TST-004194,BAT-000084,purity,2024-03-29,99.24,%,98.0,100.0,pass,ANL-023,EQP-0043,LAB-003,,Sample re-prepared,2024-03-29 08:03:04
TST-004195,BAT-001049,purity,2023-06-20,99.92,%,98.0,100.0,pass,ANL-037,EQP-0014,LAB-010,,Minor deviation noted,2023-06-21 04:58:48
TST-004196,BAT-001987,dissolution,2025-05-31,90.94,%,80.0,100.0,pass,ANL-017,EQP-0042,LAB-005,,,2025-05-31 07:11:48
TST-004197,BAT-001781,dissolution,2024-04-12,85.84,%,80.0,100.0,pass,ANL-034,EQP-0096,LAB-014,,,2024-04-12 20:16:01
TST-004198,BAT-002495,purity,2024-04-12,100.54,%,98.0,100.0,fail,ANL-028,EQP-0052,LAB-002,DEV-9568,Root cause analysis pending,2024-04-12 05:51:08
TST-004199,BAT-002164,stability,2023-03-31,101.91,%,90.0,110.0,pass,ANL-029,EQP-0035,LAB-010,,,2023-03-31 08:21:09
TST-004200,BAT-000055,stability,2023-05-22,97.81,%,90.0,110.0,pass,ANL-013,EQP-0015,LAB-006,,,2023-05-23 04:36:36
TST-004201,BAT-001770,stability,2024-12-18,99.28,%,90.0,110.0,pass,ANL-012,EQP-0015,LAB-015,,Sample re-prepared,2024-12-18 18:47:49
TST-004202,BAT-000801,dissolution,2025-08-20,90.91,%,80.0,100.0,pass,ANL-047,EQP-0036,LAB-005,,Retest performed,2025-08-20 11:08:39
TST-004203,BAT-000119,stability,2024-11-05,97.77,%,90.0,110.0,pass,ANL-020,EQP-0059,LAB-009,,Sample re-prepared,2024-11-05 23:58:36
TST-004204,BAT-001297,dissolution,2025-08-26,90.34,%,80.0,100.0,pass,ANL-032,EQP-0047,LAB-011,,,2025-08-26 15:41:50
TST-004205,BAT-001260,purity,2024-05-10,100.49,%,98.0,100.0,fail,ANL-032,EQP-0096,LAB-005,DEV-9194,OOS investigation initiated,2024-05-10 20:34:27
TST-004206,BAT-000650,potency,2023-09-08,101.63,%,95.0,105.0,pass,ANL-048,EQP-0028,LAB-013,,,2023-09-09 03:02:36
TST-004207,BAT-000050,potency,2023-06-14,100.01,%,95.0,105.0,pass,ANL-021,EQP-0024,LAB-015,,Retest performed,2023-06-15 02:06:49
TST-004208,BAT-000725,purity,2023-07-23,99.53,%,98.0,100.0,pass,ANL-009,EQP-0082,LAB-015,,Retest performed,2023-07-23 14:55:40
TST-004209,BAT-001082,potency,2025-01-27,98.8,%,95.0,105.0,pass,ANL-046,EQP-0074,LAB-006,,Within spec,2025-01-27 10:46:32
TST-004210,BAT-002094,dissolution,2023-10-26,95.72,%,80.0,100.0,pass,ANL-027,EQP-0056,LAB-001,,Retest performed,2023-10-26 14:55:31
TST-004211,BAT-000999,identity,2024-05-28,1.0011,ratio,0.98,1.02,pass,ANL-042,EQP-0035,LAB-010,,,2024-05-28 06:01:59
TST-004212,BAT-002680,purity,2023-12-06,101.49,%,98.0,100.0,fail,ANL-025,EQP-0095,LAB-001,DEV-5048,Retest required,2023-12-06 12:53:18
TST-004213,BAT-002858,stability,2023-08-19,94.81,%,90.0,110.0,pass,ANL-044,EQP-0058,LAB-004,,,2023-08-19 09:23:28
TST-004214,BAT-000292,dissolution,2025-11-10,90.39,%,80.0,100.0,pass,ANL-044,EQP-0023,LAB-015,,Minor deviation noted,2025-11-10 14:28:30
TST-004215,BAT-002060,stability,2024-07-11,95.88,%,90.0,110.0,pass,ANL-026,EQP-0030,LAB-001,,,2024-07-11 14:34:56
TST-004216,BAT-002899,stability,2023-05-01,97.41,%,90.0,110.0,pass,ANL-034,EQP-0057,LAB-013,,Within spec,2023-05-01 18:23:13
TST-004217,BAT-000646,stability,2023-11-25,99.94,%,90.0,110.0,pass,ANL-001,EQP-0094,LAB-006,,Retest performed,2023-11-25 06:24:07
TST-004218,BAT-002020,dissolution,2024-08-01,98.57,%,80.0,100.0,pass,ANL-040,EQP-0067,LAB-004,,Minor deviation noted,2024-08-01 18:10:01
TST-004219,BAT-000768,microbial,2025-06-17,1.0,CFU/g,0,100,pass,ANL-011,EQP-0065,LAB-015,,,2025-06-17 12:26:06
TST-004220,BAT-002493,potency,2025-05-25,102.11,%,95.0,105.0,pass,ANL-030,EQP-0061,LAB-012,,,2025-05-25 12:50:37
TST-004221,BAT-000329,microbial,2025-12-04,15.0,CFU/g,0,100,pass,ANL-030,EQP-0083,LAB-013,,,2025-12-04 16:14:17
TST-004222,BAT-001871,microbial,2024-06-06,10.0,CFU/g,0,100,pass,ANL-041,EQP-0072,LAB-008,,Sample re-prepared,2024-06-06 07:47:25
TST-004223,BAT-001790,potency,2023-08-29,102.4,%,95.0,105.0,pass,ANL-047,EQP-0034,LAB-005,,Retest performed,2023-08-29 05:08:45
TST-004224,BAT-001416,stability,2024-07-13,102.11,%,90.0,110.0,pass,ANL-019,EQP-0028,LAB-015,,,2024-07-13 12:05:49
TST-004225,BAT-001376,microbial,2025-03-31,4.0,CFU/g,0,100,pass,ANL-014,EQP-0019,LAB-015,,,2025-03-31 04:09:50
TST-004226,BAT-002072,potency,2023-05-28,103.35,%,95.0,105.0,pass,ANL-023,EQP-0065,LAB-005,,Sample re-prepared,2023-05-28 12:08:49
TST-004227,BAT-001298,stability,2023-10-21,98.64,%,90.0,110.0,pass,ANL-011,EQP-0050,LAB-005,,Sample re-prepared,2023-10-21 23:14:42
TST-004228,BAT-001832,potency,2025-12-20,99.6,%,95.0,105.0,pass,ANL-013,EQP-0014,LAB-001,,,2025-12-20 10:25:19
